,passage,question,question_type,input_lang,target
4403,التقط فارس كرة القدم هناك. سافر فادي إلى الردهة. عاد بلال إلى المطبخ. ذهب بلال إلى الردهة. سافر فارس إلى الحديقة. أمسك فارس الحليب هناك. سافر بلال إلى المكتب. فارس وضع الحليب هناك. فارس حط الكوره . ذهب بلال إلى الردهة. ذهب فارس إلى المطبخ. سافر فادي إلى الحديقة. التقط فادي الحليب هناك. عادت مريم إلى المكتب. انتقلت مريم إلى المطبخ. أمسك فادي بالكرة هناك. سافر بلال إلى الحديقة. ذهب فارس إلى المكتب . ذهب فارس إلى المطبخ . فادي أسقط الحليب. التقط فادي الحليب هناك. ذهب فادي إلى غرفة النوم. فادي ترك الكرة. فادي أسقط الحليب. أمسك فادي بالحليب هناك. ذهب فادي إلى المطبخ. مرر فادي الحليب لمريم. مررت مريم الحليب لفارس. تخلص فارس من الحليب. حصل فادي على الحليب هناك.,ماذا أعطت مريم لفارس؟?,qa5,ar,لبن
4404,التقط فارس كرة القدم هناك. سافر فادي إلى الردهة. عاد بلال إلى المطبخ. ذهب بلال إلى الردهة. سافر فارس إلى الحديقة. أمسك فارس الحليب هناك. سافر بلال إلى المكتب. فارس وضع الحليب هناك. فارس حط الكوره . ذهب بلال إلى الردهة. ذهب فارس إلى المطبخ. سافر فادي إلى الحديقة. التقط فادي الحليب هناك. عادت مريم إلى المكتب. انتقلت مريم إلى المطبخ. أمسك فادي بالكرة هناك. سافر بلال إلى الحديقة. ذهب فارس إلى المكتب . ذهب فارس إلى المطبخ . فادي أسقط الحليب. التقط فادي الحليب هناك. ذهب فادي إلى غرفة النوم. فادي ترك الكرة. فادي أسقط الحليب. أمسك فادي بالحليب هناك. ذهب فادي إلى المطبخ. مرر فادي الحليب لمريم. مررت مريم الحليب لفارس. تخلص فارس من الحليب. حصل فادي على الحليب هناك. مرر فادي الحليب لمريم. انتقل بلال إلى المطبخ. عاد فادي إلى غرفة النوم. مررت مريم الحليب لفارس.,من الذي حصل على الحليب؟?,qa5,ar,فارس
4405,أمسك بلال التفاحة هناك. عاد فادي إلى المطبخ. ذهب فارس إلى الحديقة . بلال أسقط التفاحة. ذهب فادي إلى الحديقة. انتقل بلال إلى الحمام. ذهب بلال إلى المكتب. ذهب فارس إلى الردهة. ذهب بلال إلى الردهة. ذهب فارس إلى المطبخ. ذهب فادي إلى الردهة. عاد فادي إلى المكتب. انتقل فارس إلى الردهة. سافر بلال إلى المكتب. أمسك فادي بالتفاحة هناك. عاد فادي إلى المطبخ. عادت مريم إلى الردهة. عاد فادي إلى الردهة. مرر فادي التفاحة إلى مريم. أعطت مريم التفاحة لفارس. أعطى فارس التفاحة لمريم. انتقل فارس إلى الحمام. أسقطت مريم التفاحة. أخذت مريم التفاحة هناك. سلمت مريم التفاحة لفادي. سافر بلال إلى الردهة.,ماذا قدمت مريم لفادي؟?,qa5,ar,تفاحة
4406,أمسك بلال التفاحة هناك. عاد فادي إلى المطبخ. ذهب فارس إلى الحديقة . بلال أسقط التفاحة. ذهب فادي إلى الحديقة. انتقل بلال إلى الحمام. ذهب بلال إلى المكتب. ذهب فارس إلى الردهة. ذهب بلال إلى الردهة. ذهب فارس إلى المطبخ. ذهب فادي إلى الردهة. عاد فادي إلى المكتب. انتقل فارس إلى الردهة. سافر بلال إلى المكتب. أمسك فادي بالتفاحة هناك. عاد فادي إلى المطبخ. عادت مريم إلى الردهة. عاد فادي إلى الردهة. مرر فادي التفاحة إلى مريم. أعطت مريم التفاحة لفارس. أعطى فارس التفاحة لمريم. انتقل فارس إلى الحمام. أسقطت مريم التفاحة. أخذت مريم التفاحة هناك. سلمت مريم التفاحة لفادي. سافر بلال إلى الردهة. فادي وضع التفاحة جانباً. ذهب فارس إلى الحديقة.,ماذا قدمت مريم لفادي؟?,qa5,ar,تفاحة
4407,سافر بلال إلى الحمام. ذهب فادي إلى الحديقة. سافرت مريم إلى المكتب. عاد فادي إلى المكتب. ذهب فارس إلى غرفة النوم. عاد بلال إلى الحديقة. عادت مريم إلى غرفة النوم. ذهب فادي إلى الحمام. انتقلت مريم إلى الحديقة. عادت مريم إلى المطبخ. سافرت مريم إلى المكتب. انتقل فارس إلى الحمام. سافرت مريم إلى الحديقة. أمسك فادي بالتفاحة هناك. فادي وضع التفاحة جانباً. سافرت مريم إلى المكتب. التقط فارس التفاحة هناك. أخذ فادي كرة القدم هناك. مرر فارس التفاحة لفادي. تخلص فادي من التفاحة. أعطى فادي الكرة لفارس. ذهب بلال إلى غرفة النوم. أمسك فادي بالتفاحة هناك. فادي ترك التفاحة. حصل فادي على التفاحة هناك. عاد بلال إلى الحمام. أعطى فادي التفاحة لفارس. أعطى فارس التفاحة لبلال. سافرت مريم إلى الردهة. ذهب فارس إلى الحديقة .,ماذا قدم فارس لبلال؟?,qa5,ar,تفاحة
4408,انتقل فارس إلى الحديقة. عاد فادي إلى الحديقة. سافرت مريم إلى الحمام. سافر فارس إلى الحمام. ذهب فارس إلى المطبخ. ذهب فادي إلى غرفة النوم. سافر فادي إلى المكتب. أخذ فارس كرة القدم هناك. انتقل فادي إلى غرفة النوم. التقط فادي الحليب هناك. فارس ترك الكرة. سافر فارس إلى الحمام. انتقل فارس إلى غرفة النوم. فادي أسقط الحليب. أمسك فادي بالحليب هناك. فادي تخلص من الحليب هناك. انتقلت مريم إلى المطبخ. ذهب بلال إلى المطبخ. حصل فارس على الحليب هناك. أعطى فارس الحليب لفادي. بلال أخذ الكرة هناك. انتقلت مريم إلى الحديقة. بلال تخلص من الكرة . أعطى فادي الحليب لفارس. ذهب فادي إلى الردهة. أمسك بلال بالكرة هناك. تخلص فارس من الحليب. حصل فارس على الحليب هناك.,من أعطى الحليب لفارس؟?,qa5,ar,فادي
4409,عاد بلال إلى المطبخ. فأخذ بلال التفاحة هناك. مرر بلال التفاحة إلى مريم. سلمت مريم التفاحة لفارس. أعطى فارس التفاحة لمريم. سافرت مريم إلى المكتب.,من أعطى التفاحة لمريم؟?,qa5,ar,فارس
4410,عاد بلال إلى المطبخ. فأخذ بلال التفاحة هناك. مرر بلال التفاحة إلى مريم. سلمت مريم التفاحة لفارس. أعطى فارس التفاحة لمريم. سافرت مريم إلى المكتب. سلمت مريم التفاحة لفادي. حصلت مريم على كرة القدم هناك. فادي ترك التفاحة. أعطت مريم الكرة لفادي. أخذت مريم التفاحة هناك. ذهب فارس إلى الردهة.,من حصل على كرة القدم؟?,qa5,ar,فادي
4411,ذهب فارس إلى الردهة. أمسك بلال التفاحة هناك. ذهب فادي إلى الحمام. رمى بلال التفاحة. عادت مريم إلى الردهة. فأخذ بلال التفاحة هناك. انتقل فادي إلى المكتب. ذهبت مريم إلى غرفة النوم. ذهب فادي إلى غرفة النوم. حصل فادي على كرة القدم هناك. سلم فادي الكرة لمريم. أعطت مريم الكرة لفادي. مرر فادي الكرة لمريم. رمى بلال التفاحة هناك. مررت مريم الكرة لفادي. ذهب فادي إلى الردهة. عاد فارس إلى الحديقة. ذهب فارس إلى المطبخ .,لمن أهدت مريم الكرة؟?,qa5,ar,فادي
4412,سافر بلال إلى المكتب. انتقل فارس إلى الردهة. انتقل بلال إلى غرفة النوم. أمسك بلال الحليب هناك. انتقل بلال إلى الحمام. انتقل فادي إلى المكتب. انتقل فارس إلى غرفة النوم. سافر فادي إلى الحمام. أعطى بلال الحليب لمريم. عاد فارس إلى المطبخ. أعطت مريم الحليب لبلال. انتقل فادي إلى المطبخ.,ماذا قدمت مريم لبلال؟?,qa5,ar,لبن
4413,سافر بلال إلى المكتب. انتقل فارس إلى الردهة. انتقل بلال إلى غرفة النوم. أمسك بلال الحليب هناك. انتقل بلال إلى الحمام. انتقل فادي إلى المكتب. انتقل فارس إلى غرفة النوم. سافر فادي إلى الحمام. أعطى بلال الحليب لمريم. عاد فارس إلى المطبخ. أعطت مريم الحليب لبلال. انتقل فادي إلى المطبخ. ذهب بلال إلى المكتب. ذهب فارس إلى الردهة.,لمن أعطت مريم الحليب؟?,qa5,ar,بلال
4414,عاد بلال إلى الردهة. انتقل فادي إلى الحديقة. ذهبت مريم إلى المطبخ. عاد بلال إلى المكتب. ذهب بلال إلى الردهة. ذهب فارس إلى الحمام. حصل فارس على التفاحة هناك. عاد بلال إلى المطبخ. أمسكت مريم بالحليب هناك. سلمت مريم الحليب لبلال.,ماذا قدمت مريم لبلال؟?,qa5,ar,لبن
4415,سافرت مريم إلى الحديقة. أخذ فارس التفاحة هناك. ذهب فادي إلى غرفة النوم. سافر فادي إلى المطبخ. رمى فارس التفاحة. التقط فارس التفاحة هناك. ذهب فارس إلى غرفة النوم. انتقل بلال إلى المطبخ. أخذ فادي كرة القدم هناك. فادي ترك الكرة. التقط بلال كرة القدم هناك. مرر بلال الكرة لفادي. عاد فارس إلى الردهة. مرر فادي الكرة إلى بلال. بلال أعطى الكرة لفادي. أعطى فادي الكرة لبلال. عاد بلال إلى المكتب. عادت مريم إلى المطبخ. سافرت مريم إلى الردهة. أعطى فارس التفاحة لمريم.,ماذا قدم فارس لمريم؟?,qa5,ar,تفاحة
4416,أخذ فارس الحليب هناك. حصل فادي على كرة القدم هناك. ترك فارس الحليب. عاد بلال إلى المكتب. ذهب فارس إلى الردهة. ذهب بلال إلى المطبخ. ذهب فارس إلى غرفة النوم. سلم فادي الكرة لمريم. مررت مريم الكرة لفادي. سلم فادي الكرة لمريم.,من حصل على كرة القدم؟?,qa5,ar,مريم
4417,انتقل بلال إلى الحديقة. أخذ فادي كرة القدم هناك. ذهبت مريم إلى غرفة النوم. ذهب فارس إلى الحديقة. ذهب فارس إلى الردهة. انتقل فارس إلى الحديقة. أمسك فارس بالتفاحة هناك. أعطى فارس التفاحة لبلال. مرر بلال التفاحة إلى فارس. أعطى فارس التفاحة لبلال. انتقلت مريم إلى المكتب. رمى بلال التفاحة.,ماذا قدم فارس لبلال؟?,qa5,ar,تفاحة
4418,أمسك بلال بالكرة هناك. بلال حصل على الحليب هناك. فطرح بلال الحليب. عاد فارس إلى المكتب. فأخذ بلال الحليب هناك. بلال أسقط الحليب هناك. عاد فادي إلى الردهة. عاد فادي إلى الحمام. ذهبت مريم إلى الردهة. بلال حط الكورة . ذهب بلال إلى غرفة النوم. سافر فادي إلى المكتب. انتقلت مريم إلى الحديقة. عادت مريم إلى المطبخ. ذهب بلال إلى الردهة. ذهب فادي إلى المطبخ. حصلت مريم على التفاحة هناك. مررت مريم التفاحة لفادي. مرر فادي التفاحة إلى مريم. مررت مريم التفاحة لفادي.,من الذي حصل على التفاحة؟?,qa5,ar,فادي
4419,ذهب فارس إلى المطبخ. ذهب فادي إلى الحديقة. سافرت مريم إلى المكتب. ذهب بلال إلى المكتب. أخذت مريم كرة القدم هناك. سلمت مريم الكرة لبلال. ذهب بلال إلى غرفة النوم. انتقلت مريم إلى الحمام.,لمن أهدت مريم الكرة؟?,qa5,ar,بلال
4420,أخذ فادي الحليب هناك. فادي نزل الحليب . أخذ فارس الحليب هناك. أعطى فارس الحليب لفادي.,من أعطى الحليب لفادي؟?,qa5,ar,فارس
4421,أخذ فادي الحليب هناك. فادي نزل الحليب . أخذ فارس الحليب هناك. أعطى فارس الحليب لفادي. ذهبت مريم إلى المكتب. أعطى فادي الحليب لمريم. أعطت مريم الحليب لفارس. مرر فارس الحليب لمريم.,من الذي حصل على الحليب؟?,qa5,ar,مريم
4422,أخذ فادي الحليب هناك. فادي نزل الحليب . أخذ فارس الحليب هناك. أعطى فارس الحليب لفادي. ذهبت مريم إلى المكتب. أعطى فادي الحليب لمريم. أعطت مريم الحليب لفارس. مرر فارس الحليب لمريم. ذهب بلال إلى المطبخ. سلمت مريم الحليب لفارس.,من أعطى الحليب؟?,qa5,ar,مريم
4423,انتقلت مريم إلى المطبخ. سافرت مريم إلى الردهة. سافر بلال إلى الحديقة. ذهب فارس إلى غرفة النوم. عاد فارس إلى المكتب. عاد بلال إلى غرفة النوم. انتقل فادي إلى الحمام. سافر بلال إلى المكتب. ذهب فارس إلى الردهة. أخذ فادي كرة القدم هناك. فادي ترك الكرة. التقط فادي الحليب هناك. ذهب بلال إلى المطبخ. سافرت مريم إلى الحديقة. ذهب فادي إلى المكتب. عاد بلال إلى الحديقة. ذهب فارس إلى غرفة النوم. عاد فارس إلى الردهة. فادي ترك الحليب. عاد فادي إلى غرفة النوم. ذهب فادي إلى الردهة. ذهب فادي إلى غرفة النوم. ذهب فادي إلى المكتب. التقط فادي الحليب هناك. ذهب فادي إلى الحديقة. ذهب فارس إلى غرفة النوم. مرر فادي الحليب لمريم. سلمت مريم الحليب لبلال. أعطى بلال الحليب لمريم. أعطت مريم الحليب لبلال. أعطى بلال الحليب لمريم. ذهب فادي إلى غرفة النوم. تخلصت مريم من الحليب. انتقل فادي إلى الردهة.,ماذا قدم بلال لمريم؟?,qa5,ar,لبن
4424,ذهبت مريم إلى غرفة النوم. عادت مريم إلى المكتب. حصل فادي على الحليب هناك. ذهب بلال إلى المطبخ. ذهبت مريم إلى الحمام. حصلت مريم على كرة القدم هناك. فادي تخلص من الحليب هناك. عاد بلال إلى الحديقة. أخذ فادي الحليب هناك. أعطى فادي الحليب لبلال. ذهبت مريم إلى غرفة النوم. ذهب فارس إلى غرفة النوم.,ماذا قدم فادي لبلال؟?,qa5,ar,لبن
4425,أمسك فادي بالكرة هناك. سلم فادي الكرة لفارس. مرر فارس الكرة لفادي. سلم فادي الكرة لفارس. قام فارس بتسليم الكرة لفادي. أعطى فادي الكرة لفارس.,ماذا قدم فادي لفارس؟?,qa5,ar,كرة القدم
4426,عاد فادي إلى الحديقة. سافرت مريم إلى الحديقة. أخذ فادي كرة القدم هناك. ذهب بلال إلى الحديقة. أخذت مريم الحليب هناك. سلم فادي الكرة لمريم. سلمت مريم الكرة لبلال. بلال حط الكورة . عاد فارس إلى الحمام. حصلت مريم على التفاحة هناك.,من أعطى كرة القدم؟?,qa5,ar,مريم
4427,عاد فادي إلى الحديقة. سافرت مريم إلى الحديقة. أخذ فادي كرة القدم هناك. ذهب بلال إلى الحديقة. أخذت مريم الحليب هناك. سلم فادي الكرة لمريم. سلمت مريم الكرة لبلال. بلال حط الكورة . عاد فارس إلى الحمام. حصلت مريم على التفاحة هناك. أعطت مريم التفاحة لبلال. أعطى بلال التفاحة لمريم. سلمت مريم التفاحة لبلال. بلال أخذ الكرة هناك.,من أعطى التفاحة لبلال؟?,qa5,ar,مريم
4428,عاد فادي إلى المكتب. ذهب فادي إلى غرفة النوم. سافرت مريم إلى الحديقة. حصل فارس على التفاحة هناك. سافر بلال إلى المكتب. سافرت مريم إلى الردهة. ذهبت مريم إلى غرفة النوم. ذهب بلال إلى الردهة. عاد فارس إلى المطبخ. حصل فارس على الحليب هناك. انتقل فارس إلى المكتب. ذهب فارس إلى المطبخ . سافر فارس إلى المكتب. عاد بلال إلى المطبخ. سافرت مريم إلى الردهة. فارس ترك التفاحة. أمسك فارس بالتفاحة هناك. ذهبت مريم إلى الحمام. فارس وضع التفاحة جانباً. التقط فارس كرة القدم هناك. ذهب فادي إلى المطبخ. أخذ فارس التفاحة هناك. ذهبت مريم إلى الحديقة. سافر فادي إلى الحمام. ذهبت مريم إلى غرفة النوم. فارس تخلى عن الكرة. عاد بلال إلى الردهة. فارس أسقط الحليب. انتقل فارس إلى غرفة النوم. ذهب بلال إلى الحديقة. أعطى فارس التفاحة لمريم. سلمت مريم التفاحة لفارس. ذهب فادي إلى المطبخ. سافر بلال إلى الحمام.,من الذي حصل على التفاحة؟?,qa5,ar,فارس
4429,عاد فادي إلى الردهة. التقط بلال الحليب هناك. أعطى بلال الحليب لمريم. سلمت مريم الحليب لبلال.,من أعطى اللبن لبلال؟?,qa5,ar,مريم
4430,سافرت مريم إلى الردهة. سافرت مريم إلى الحمام. ذهب فادي إلى المكتب. انتقل بلال إلى الحمام. سافرت مريم إلى الردهة. عادت مريم إلى الحديقة. سافر بلال إلى الحديقة. ذهب بلال إلى الردهة. عاد بلال إلى المطبخ. حصل فادي على الحليب هناك. ذهبت مريم إلى غرفة النوم. سافر فادي إلى الردهة. انتقل بلال إلى الردهة. ذهب فادي إلى غرفة النوم. ذهب بلال إلى الحمام. فادي أسقط الحليب. حصلت مريم على الحليب هناك. مررت مريم الحليب لفادي.,ماذا قدمت مريم لفادي؟?,qa5,ar,لبن
4431,سافرت مريم إلى الردهة. سافرت مريم إلى الحمام. ذهب فادي إلى المكتب. انتقل بلال إلى الحمام. سافرت مريم إلى الردهة. عادت مريم إلى الحديقة. سافر بلال إلى الحديقة. ذهب بلال إلى الردهة. عاد بلال إلى المطبخ. حصل فادي على الحليب هناك. ذهبت مريم إلى غرفة النوم. سافر فادي إلى الردهة. انتقل بلال إلى الردهة. ذهب فادي إلى غرفة النوم. ذهب بلال إلى الحمام. فادي أسقط الحليب. حصلت مريم على الحليب هناك. مررت مريم الحليب لفادي. فادي أسقط الحليب. أخذ فادي الحليب هناك.,من أعطى الحليب؟?,qa5,ar,مريم
4432,ذهب فارس إلى غرفة النوم. أخذ فارس كرة القدم هناك. فارس حط الكوره . أمسك فادي بالحليب هناك. ذهب بلال إلى الحديقة. سافر فارس إلى الحديقة. ذهب فادي إلى الحمام. ذهب بلال إلى المكتب. عاد بلال إلى الحديقة. تخلص فادي من الحليب. عادت مريم إلى غرفة النوم. التقطت مريم كرة القدم هناك. ذهب فارس إلى المطبخ. ذهب بلال إلى الحمام. ذهب فارس إلى المكتب . ذهب بلال إلى الحديقة. سافرت مريم إلى المكتب. سلمت مريم الكرة لفارس. سافرت مريم إلى المطبخ. فارس حط الكوره . ذهب فارس إلى غرفة النوم. ذهب بلال إلى المطبخ. ذهب فارس إلى الردهة. ذهب فادي إلى المكتب. أمسك فادي بالكرة هناك. انتقل فارس إلى المكتب. عاد بلال إلى غرفة النوم. فادي أسقط الكرة. سافرت مريم إلى الردهة. عاد فارس إلى المطبخ. حصل فادي على كرة القدم هناك. انتقل بلال إلى الحمام. ذهب بلال إلى المطبخ. ذهبت مريم إلى الحمام. تخلص فادي من الكرة. سافر بلال إلى الحمام. أخذت مريم التفاحة هناك. ذهبت مريم إلى غرفة النوم. أمسك بلال الحليب هناك. فطرح بلال الحليب. ذهب بلال إلى المطبخ. ذهبت مريم إلى الحمام. أخذت مريم الحليب هناك. سافر بلال إلى الحديقة. عاد فارس إلى الحمام. التقط فادي كرة القدم هناك. أعطت مريم التفاحة لفارس. أعطى فارس التفاحة لمريم. تخلصت مريم من الحليب. انتقل بلال إلى المكتب.,من أعطى التفاحة لمريم؟?,qa5,ar,فارس
4433,ذهبت مريم إلى المطبخ. ذهبت مريم إلى غرفة النوم. انتقلت مريم إلى الحمام. أمسكت مريم بالكرة هناك. انتقلت مريم إلى الحديقة. أسقطت مريم الكرة. عاد فارس إلى المطبخ. عاد فادي إلى المكتب. ذهب فادي إلى الحمام. فأخذ بلال التفاحة هناك. التقطت مريم الحليب من هناك. التقطت مريم كرة القدم هناك. عاد بلال إلى المطبخ. عاد بلال إلى الردهة. ذهب فارس إلى المكتب. رمى بلال التفاحة. ذهبت مريم إلى المطبخ. ذهب فارس إلى الحديقة. ذهبت مريم إلى الردهة. أعطت مريم الكرة لبلال. مرر بلال الكرة لمريم. فأخذ بلال التفاحة هناك. أعطى بلال التفاحة لمريم. سافر فادي إلى المطبخ.,ماذا قدم بلال لمريم؟?,qa5,ar,كرة القدم
4434,ذهب بلال إلى المكتب. انتقلت مريم إلى المكتب. أخذ فارس كرة القدم هناك. انتقل فارس إلى المكتب. فارس حط الكوره . ذهب فارس إلى الحديقة . انتقل فادي إلى المطبخ. أخذت مريم كرة القدم هناك. انتقل فادي إلى الحمام. انتقلت مريم إلى غرفة النوم. أخذت مريم الحليب هناك. ذهب بلال إلى الحمام. انتقل فارس إلى المطبخ. ذهب فارس إلى الردهة. عاد فادي إلى الحديقة. عاد بلال إلى الحديقة. التقطت مريم التفاحة هناك. انتقلت مريم إلى الردهة. مررت مريم التفاحة لفارس. عادت مريم إلى الحمام. انتقل بلال إلى الحمام. وضعت مريم الكرة أرضًا. ذهبت مريم إلى الردهة. عاد فادي إلى غرفة النوم. تخلصت مريم من الحليب. مرر فارس التفاحة لمريم.,ماذا قدم فارس لمريم؟?,qa5,ar,تفاحة
4435,عاد بلال إلى المطبخ. حصلت مريم على كرة القدم هناك. ذهب فارس إلى الحديقة . حصل فارس على الحليب هناك. مريم تركت الكورة. حصل فارس على التفاحة هناك. ذهب فارس إلى الردهة. ذهب بلال إلى الردهة. سافرت مريم إلى الحديقة. أعطى فارس التفاحة لبلال. أعطى بلال التفاحة لفارس. ترك فارس الحليب هناك. حصل فارس على الحليب هناك. أعطى فارس التفاحة لبلال. عاد فارس إلى غرفة النوم. انتقلت مريم إلى المكتب. سافر بلال إلى الحمام. ذهبت مريم إلى المطبخ.,ماذا قدم فارس لبلال؟?,qa5,ar,تفاحة
4436,ذهب بلال إلى المطبخ. انتقل فارس إلى غرفة النوم. ذهب فادي إلى المطبخ. انتقل فادي إلى غرفة النوم. ذهبت مريم إلى الحمام. ذهب فادي إلى الحديقة. انتقل فارس إلى الحمام. سافرت مريم إلى الحديقة. أمسكت مريم بالحليب هناك. مررت مريم الحليب لفادي. انتقل فادي إلى المطبخ. سافر بلال إلى الحديقة. عاد فادي إلى الحمام. أعطى فادي الحليب لفارس.,من أعطى الحليب؟?,qa5,ar,فادي
4437,انتقلت مريم إلى الحمام. ذهب فادي إلى المطبخ. التقط فادي الحليب هناك. التقط فادي كرة القدم هناك. فادي وضع الكرة هناك. ذهب فادي إلى المكتب. التقط فادي التفاحة هناك. انتقلت مريم إلى المكتب. سافر بلال إلى الردهة. أعطى فادي التفاحة لمريم. ذهب بلال إلى المكتب. أعطت مريم التفاحة لبلال.,لمن أعطت مريم التفاحة؟?,qa5,ar,بلال
4438,انتقل بلال إلى غرفة النوم. أخذت مريم كرة القدم هناك. أسقطت مريم الكرة. ذهب بلال إلى الحمام. انتقل بلال إلى غرفة النوم. حصلت مريم على كرة القدم هناك. سلمت مريم الكرة لفارس. فارس تخلى عن الكرة. انتقل فارس إلى غرفة النوم. سافرت مريم إلى المكتب. عاد فادي إلى المكتب. سافر فارس إلى المكتب. عاد بلال إلى الحديقة. التقط فارس التفاحة هناك. سافر فارس إلى الحمام. التقط فارس كرة القدم هناك. ذهب فارس إلى المطبخ. أمسك فارس الحليب هناك. فارس أسقط التفاحة. أخذ فارس التفاحة هناك. ذهب فارس إلى الردهة. عاد فارس إلى الحديقة. سافر بلال إلى المكتب. سافر فادي إلى الحديقة. ذهب بلال إلى غرفة النوم. ذهبت مريم إلى المطبخ. فارس ترك التفاحة. ذهب فادي إلى المطبخ. عاد فارس إلى المطبخ. قام فارس بتسليم الكرة لمريم.,من أعطى الكرة لمريم؟?,qa5,ar,فارس
4439,حصلت مريم على الحليب هناك. أعطت مريم الحليب لبلال. ذهب فادي إلى الردهة. أعطى بلال الحليب لمريم. انتقل فارس إلى الردهة. سلمت مريم الحليب لفارس.,ماذا أعطت مريم لفارس؟?,qa5,ar,لبن
4440,حصلت مريم على الحليب هناك. أعطت مريم الحليب لبلال. ذهب فادي إلى الردهة. أعطى بلال الحليب لمريم. انتقل فارس إلى الردهة. سلمت مريم الحليب لفارس. مرر فارس الحليب لمريم. ذهبت مريم إلى الحمام. تخلصت مريم من الحليب هناك. سافرت مريم إلى الحديقة.,ماذا قدم فارس لمريم؟?,qa5,ar,لبن
4441,انتقلت مريم إلى المطبخ. أمسك بلال بالكرة هناك. ذهب فادي إلى الحديقة. سلم بلال الكرة لمريم. انتقلت مريم إلى الحمام. عاد فادي إلى المكتب. سلمت مريم الكرة لفارس. قام فارس بتسليم الكرة لمريم. مررت مريم الكرة لفارس. عادت مريم إلى الردهة. فارس تخلى عن الكرة. حصلت مريم على الحليب هناك.,من أعطى كرة القدم؟?,qa5,ar,مريم
4442,ذهب بلال إلى المطبخ. التقط فادي التفاحة هناك. أعطى فادي التفاحة لفارس. مرر فارس التفاحة لفادي. أمسك فادي بالحليب هناك. تخلص فادي من الحليب. التقط فارس الحليب هناك. أعطى فادي التفاحة لفارس.,من الذي حصل على التفاحة؟?,qa5,ar,فارس
4443,أمسكت مريم بالتفاحة هناك. عاد فادي إلى غرفة النوم. ذهب بلال إلى المكتب. انتقلت مريم إلى المكتب. أعطت مريم التفاحة لبلال. سافرت مريم إلى الردهة.,من أعطى التفاحة؟?,qa5,ar,مريم
4444,أمسكت مريم بالتفاحة هناك. عاد فادي إلى غرفة النوم. ذهب بلال إلى المكتب. انتقلت مريم إلى المكتب. أعطت مريم التفاحة لبلال. سافرت مريم إلى الردهة. انتقل فارس إلى المطبخ. ذهب فادي إلى الردهة. ذهب بلال إلى الحديقة. ذهب بلال إلى المطبخ. مرر بلال التفاحة إلى فارس. أعطى فارس التفاحة لبلال.,من أعطى التفاحة لبلال؟?,qa5,ar,فارس
4445,انتقل بلال إلى المطبخ. انتقل بلال إلى الردهة. ذهب فادي إلى الحمام. ذهب فارس إلى المكتب . انتقل بلال إلى المكتب. ذهب فارس إلى غرفة النوم. ذهبت مريم إلى الردهة. عاد فادي إلى الحديقة. عاد فارس إلى الحمام. عاد فادي إلى المطبخ. ذهب بلال إلى الحديقة. سافرت مريم إلى غرفة النوم. سافر فادي إلى الحمام. ذهب فادي إلى المطبخ. فأخذ بلال التفاحة هناك. وضع بلال التفاحة جانبا. أمسك بلال التفاحة هناك. ذهبت مريم إلى الردهة. رمى بلال التفاحة. انتقلت مريم إلى الحديقة. ذهب بلال إلى الردهة. ذهب فارس إلى غرفة النوم. انتقلت مريم إلى المطبخ. انتقل بلال إلى الحمام. عاد فارس إلى المكتب. انتقلت مريم إلى الردهة. عادت مريم إلى غرفة النوم. عاد بلال إلى المكتب. أخذ فادي كرة القدم هناك. عادت مريم إلى الحمام. عاد فادي إلى الردهة. عاد فارس إلى الحمام. ذهب بلال إلى المطبخ. فادي حط الكرة. ذهب بلال إلى الحمام. انتقل فادي إلى الحديقة. عاد فادي إلى الحمام. عاد بلال إلى الحديقة. ذهب بلال إلى المطبخ. ذهب فارس إلى المكتب . سافرت مريم إلى غرفة النوم. عاد فارس إلى الحمام. ذهب فارس إلى المطبخ. عاد فارس إلى الحديقة. ذهب بلال إلى غرفة النوم. انتقل بلال إلى الحديقة. التقط فارس التفاحة هناك. ذهبت مريم إلى المكتب. أعطى فارس التفاحة لبلال. ذهب فارس إلى غرفة النوم.,ماذا قدم فارس لبلال؟?,qa5,ar,تفاحة
