,passage,question,question_type,input_lang,target
3425,志浩抓起那里的足球。志浩把足球递给了国伟。国伟把足球传给了志浩。志浩把足球递给了国伟。国伟把足球递给了志浩。志浩把足球给了国伟。,志浩给了国伟什么？?,qa5,zh,足球
3426,志浩回到了花园。梨花朝花园走去。志浩带着足球去了那里。卫国行至花园。丽花把牛奶带到了那里。志浩把足球递给了丽华。丽华把足球递给了卫国。卫国放下了足球。国伟回到卫生间。梨花在那里得到了苹果。,足球是谁给的？?,qa5,zh,丽华
3427,志浩回到了花园。梨花朝花园走去。志浩带着足球去了那里。卫国行至花园。丽花把牛奶带到了那里。志浩把足球递给了丽华。丽华把足球递给了卫国。卫国放下了足球。国伟回到卫生间。梨花在那里得到了苹果。梨花把苹果给了卫国。卫国把苹果递给了梨花。梨花把苹果递给卫国。卫国把足球带到了那里。,谁把苹果给了卫国？?,qa5,zh,丽华
3428,志浩回到办公室。志浩去了卧室。梨花朝花园走去。国伟在那里拿到了苹果。卫国前往办公室。梨花走到走廊。梨花去了卧室。卫国走向走廊。国伟回到厨房。国伟那里有牛奶。国伟搬到了办公室。国伟去了厨房。国伟前往办公室。卫国回到厨房。梨花朝走廊走去。国伟离开了苹果。国伟抓起那里的苹果。梨花向卫生间走去。国伟放下了苹果。国伟在那里捡起了足球。志浩向厨房走去。国伟把苹果带到了那里。梨花去了花园。志浩去了卫生间。梨花去了卧室。国威把足球扔掉了。卫国回到走廊。国伟把牛奶掉了。国伟搬到了卧室。卫国行至花园。国伟把苹果给了丽花。梨花把苹果递给国伟。志浩去了厨房。卫国前往卫生间。,谁收到了苹果？?,qa5,zh,国威
3429,志浩回到走廊。卫国去那里拿了牛奶。卫国把牛奶给了丽花。梨花把牛奶递给卫国。,牛奶是谁给卫国的？?,qa5,zh,丽华
3430,梨花朝走廊走去。梨花走向卫生间。志浩一行人来到了办公室。卫国走向卫生间。梨花朝走廊走去。梨花回到花园。卫国游至花园。卫国走向走廊。卫国回到厨房。志浩在那里买了牛奶。梨花朝卧室走去。志浩走到走廊上。卫国走到了走廊上。志浩向卧室走去。卫国向卫生间走去。志浩把牛奶掉了。丽华在那里买了牛奶。梨花把牛奶递给了志浩。,梨花给了志浩什么？?,qa5,zh,牛奶
3431,梨花朝走廊走去。梨花走向卫生间。志浩一行人来到了办公室。卫国走向卫生间。梨花朝走廊走去。梨花回到花园。卫国游至花园。卫国走向走廊。卫国回到厨房。志浩在那里买了牛奶。梨花朝卧室走去。志浩走到走廊上。卫国走到了走廊上。志浩向卧室走去。卫国向卫生间走去。志浩把牛奶掉了。丽华在那里买了牛奶。梨花把牛奶递给了志浩。志浩把牛奶掉了。志浩把牛奶带到了那里。,牛奶是谁给的？?,qa5,zh,丽华
3432,国伟去了卧室。国伟把足球带到了那里。国伟放下了足球。志浩抓起那里的牛奶。卫国行至花园。国威游园。志浩大步走向卫生间。卫国去了办公室。卫国又回到花园。志浩把牛奶倒掉了。梨花回到卧室。丽华在那里捡起了足球。国伟走到厨房。卫国去了卫生间。国伟去了办公室。卫国行至花园。丽华前往办公室。丽华把足球递给了国伟。梨花走到厨房。国伟放下了足球。国伟向卧室走去。卫国向厨房走去。国威走到走廊上。志浩一行人来到了办公室。志浩抓起那里的足球。国伟搬到了办公室。卫国回到卧室。志浩把足球扔掉了。梨花朝走廊走去。国伟回到厨房。志浩在那里拿到了足球。卫国走向卫生间。卫国前往厨房。丽华去了卫生间。志浩扔掉了足球。卫国前往卫生间。梨花把苹果带到了那里。梨花朝卧室走去。卫国抢了那里的牛奶。卫国把牛奶倒掉了。卫国去了厨房。丽华去了卫生间。丽花把牛奶带到了那里。卫国游至花园。国伟回到卫生间。志浩捡起了那里的足球。梨花把苹果给了国伟。国伟把苹果递给了丽花。丽花把牛奶倒掉了。卫国搬到了办公室。,谁把苹果给了丽花？?,qa5,zh,国威
3433,丽华向厨房走去。梨花去了卧室。丽华搬到了卫生间。丽华抓住了那里的足球。梨花搬到了花园里。丽华把足球掉了。国伟回到厨房。志浩回到办公室。志浩去了卫生间。卫国把苹果带到了那里。丽花在那里接了牛奶。丽华在那里捡起了足球。卫国回到厨房。卫国回到走廊。国伟一行人来到了办公室。卫国把苹果扔掉了。丽华向厨房走去。国威行至花园。梨花往走廊走去。丽华把足球送给了卫国。卫国把足球传给了丽华。卫国把苹果带到了那里。卫国把苹果给了梨花。志浩去了厨房。,卫国给了丽花什么？?,qa5,zh,足球
3434,卫国去了办公室。丽华搬到办公室。国伟把足球带到了那里。国伟搬到了办公室。国伟放下了足球。国威去了花园。志浩搬到了厨房。丽华把足球带到了那里。志浩搬到了浴室。丽华搬到了卧室。丽花把牛奶带到了那里。卫国向卫生间走去。国伟搬到了厨房。国伟去了走廊。志浩回到了花园。卫国又回到花园。梨花捡起了那里的苹果。丽华走到走廊上。丽花把苹果递给了国伟。梨花回到卫生间。卫国走向卫生间。丽华放下了足球。梨花往走廊走去。志浩回到卧室。丽花把牛奶倒掉了。国伟把苹果递给了丽花。,国伟给了丽华什么？?,qa5,zh,苹果
3435,卫国回到厨房。丽华在那里拿到了足球。国威去了花园。国伟那里有牛奶。丽华离开了足球。国伟在那里拿到了苹果。国威走到走廊上。卫国走到走廊上。梨花朝花园走去。国伟把苹果给了伟国。伟国把苹果给了国伟。国伟把牛奶留在那里。国伟那里有牛奶。国伟把苹果给了伟国。国伟回到卧室。丽华搬到办公室。卫国前往卫生间。丽华去了厨房。,国威给了卫国什么？?,qa5,zh,苹果
3436,卫国去了厨房。国伟搬到了卧室。志浩去了厨房。志浩搬到了卧室。丽华去了卫生间。志浩去了花园。国伟搬到了卫生间。梨花游至花园。梨花抓起那里的牛奶。梨花把牛奶递给了志浩。志浩搬到了厨房。卫国游至花园。志浩又回到了卫生间。志浩把牛奶递给国伟。,牛奶是谁给的？?,qa5,zh,志豪
3437,丽华搬到了卫生间。志浩向厨房走去。志浩接了那里的牛奶。志浩捡起了那里的足球。志浩把足球放在那里。志浩一行人来到了办公室。志浩拿起那里的苹果。丽华搬到办公室。卫国走到走廊上。志浩把苹果给了梨花。卫国去了办公室。梨花把苹果给了卫国。,梨花把苹果给了谁？?,qa5,zh,卫国
3438,卫国搬到了卧室。丽华把足球带到了那里。丽华把足球掉了。卫国去了卫生间。卫国搬到了卧室。丽华在那里拿到了足球。丽华把足球递给了国伟。国威把足球扔掉了。国伟搬到了卧室。丽华前往办公室。志浩回到办公室。国伟前往办公室。卫国又回到花园。国伟捡起了那里的苹果。国伟去了卫生间。国伟在那里捡起了足球。国伟走到厨房。国伟抓起那里的牛奶。国伟把苹果掉了下来。国伟把苹果带到了那里。国威走到走廊上。国威回到花园。卫国前往办公室。志浩来到了花园。卫国去了卧室。丽华去了厨房。国伟离开了苹果。志浩去了厨房。国伟回到厨房。国伟把足球递给了丽华。,谁把足球给了丽华？?,qa5,zh,国威
3439,丽华在那里买了牛奶。丽花把牛奶给了卫国。志浩去了走廊。卫国把牛奶给了丽花。国伟走到了走廊上。丽花把牛奶递给国伟。,梨花给了国威什么？?,qa5,zh,牛奶
3440,丽华在那里买了牛奶。丽花把牛奶给了卫国。志浩去了走廊。卫国把牛奶给了丽花。国伟走到了走廊上。丽花把牛奶递给国伟。国伟把牛奶递给丽花。梨花向卫生间走去。丽花把牛奶倒在那里。梨花朝花园走去。,国伟给了丽华什么？?,qa5,zh,牛奶
3441,丽华搬到了厨房。卫国抢走了那里的足球。志浩向花园走去。卫国把足球递给了丽华。丽华搬到了卫生间。志浩回到办公室。丽华把足球递给了国伟。国伟把足球递给了丽华。丽华把足球传给了国伟。梨花回到走廊。国威把足球扔掉了。丽华在那里买了牛奶。,足球是谁给的？?,qa5,zh,丽华
3442,卫国去了厨房。志浩拿起那里的苹果。志浩把苹果给了国伟。国伟把苹果递给了志浩。志浩抓起那里的牛奶。志浩把牛奶倒掉了。国伟去那里接了牛奶。志浩把苹果给了国伟。,谁收到了苹果？?,qa5,zh,国威
3443,梨花抓起那里的苹果。志浩回到卧室。卫国去了办公室。丽华搬到办公室。梨花把苹果给了卫国。梨花朝走廊走去。,谁给了苹果？?,qa5,zh,丽华
3444,梨花抓起那里的苹果。志浩回到卧室。卫国去了办公室。丽华搬到办公室。梨花把苹果给了卫国。梨花朝走廊走去。国伟搬到了厨房。志浩向走廊走去。卫国去了花园。卫国前往厨房。伟国把苹果递给了国伟。国伟把苹果给了伟国。,谁把苹果给了卫国？?,qa5,zh,国威
3445,卫国搬到了厨房。卫国走到了走廊上。志浩大步走向卫生间。国伟去了办公室。卫国搬到了办公室。国伟去了卧室。梨花往走廊走去。志浩回到了花园。国伟回到卫生间。志浩回到厨房。卫国行至花园。梨花行至卧室。志浩去了卫生间。志浩向厨房走去。卫国把苹果带到了那里。卫国放下了苹果。卫国抓起那里的苹果。梨花往走廊走去。卫国把苹果扔掉了。梨花搬到了花园里。卫国走到走廊上。国伟向卧室走去。丽华搬到了厨房。卫国走向卫生间。国伟回到办公室。丽华走到走廊上。梨花回到卧室。卫国回到办公室。志浩带着足球去了那里。梨花回到卫生间。志浩回到走廊。国伟回到卫生间。卫国去了厨房。志浩放下了足球。卫国去了卫生间。志浩搬到了花园里。志浩又回到了卫生间。卫国又回到花园。卫国向厨房走去。国伟去了办公室。梨花行至卧室。国伟回到卫生间。国伟向厨房走去。国威回到花园。卫国向卧室走去。卫国搬到了花园里。国伟捡起了那里的苹果。丽华去了办公室。国伟把苹果给了伟国。国伟去了卧室。,国威给了卫国什么？?,qa5,zh,苹果
3446,卫国搬到了厨房。卫国走到了走廊上。志浩大步走向卫生间。国伟去了办公室。卫国搬到了办公室。国伟去了卧室。梨花往走廊走去。志浩回到了花园。国伟回到卫生间。志浩回到厨房。卫国行至花园。梨花行至卧室。志浩去了卫生间。志浩向厨房走去。卫国把苹果带到了那里。卫国放下了苹果。卫国抓起那里的苹果。梨花往走廊走去。卫国把苹果扔掉了。梨花搬到了花园里。卫国走到走廊上。国伟向卧室走去。丽华搬到了厨房。卫国走向卫生间。国伟回到办公室。丽华走到走廊上。梨花回到卧室。卫国回到办公室。志浩带着足球去了那里。梨花回到卫生间。志浩回到走廊。国伟回到卫生间。卫国去了厨房。志浩放下了足球。卫国去了卫生间。志浩搬到了花园里。志浩又回到了卫生间。卫国又回到花园。卫国向厨房走去。国伟去了办公室。梨花行至卧室。国伟回到卫生间。国伟向厨房走去。国威回到花园。卫国向卧室走去。卫国搬到了花园里。国伟捡起了那里的苹果。丽华去了办公室。国伟把苹果给了伟国。国伟去了卧室。梨花走到厨房。国伟去了卫生间。卫国前往卫生间。伟国把苹果递给了国伟。,谁收到了苹果？?,qa5,zh,国威
3447,志浩拿着苹果去了那里。志浩去了卫生间。志浩捡起了那里的足球。志浩放下了苹果。志浩把足球扔掉了。国伟一行人来到了办公室。志浩抓起那里的足球。卫国回到走廊。志浩把足球扔掉了。志浩向厨房走去。志浩走到了走廊上。卫国去了厨房。卫国去了花园。国威游园。国伟搬到了厨房。志浩搬到了卧室。卫国去了卫生间。志浩去了卫生间。丽华回到办公室。卫国前往办公室。卫国向卧室走去。志浩接了那里的牛奶。梨花走到走廊。志浩去了厨房。志浩把牛奶递给国伟。国伟把牛奶递给志浩。志浩把牛奶递给国伟。卫国去了办公室。志浩一行人来到了办公室。丽华回到办公室。,谁收到了牛奶？?,qa5,zh,国威
3448,志浩回到走廊。国伟向卫生间走去。丽华走到走廊上。志浩去了卧室。志浩去了花园。国威去了花园。志浩在那里买了牛奶。志浩在那里拿到了苹果。志浩把苹果给了国伟。国伟把苹果给了志浩。志浩把苹果递给了国伟。国伟把苹果递给志浩。志浩放下牛奶。志浩扔掉了苹果。国伟那里有牛奶。卫国回到厨房。卫国抢走了那里的足球。卫国把足球掉在那里了。国伟走到厨房。国伟把足球带到了那里。志浩一行人来到了办公室。卫国去了卧室。国伟回到走廊。国伟把足球传给了丽华。,谁收到了足球？?,qa5,zh,丽华
3449,志浩回到了花园。丽华前往办公室。卫国回到卧室。丽华走到走廊上。卫国又回到花园。梨花回到卧室。志浩一行人来到了办公室。丽华去了厨房。卫国走到走廊上。丽华走到走廊上。国伟去了走廊。卫国在那里捡起了足球。卫国在那里捡起了苹果。卫国把苹果递给了梨花。,卫国给了丽花什么？?,qa5,zh,苹果
3450,志浩来到了花园。志浩向卧室走去。国伟一行人来到了办公室。卫国回到办公室。梨花走到走廊。国威行至花园。国伟走到了走廊上。卫国走到了走廊上。国伟回到办公室。志浩去了卫生间。梨花把苹果带到了那里。国伟回到走廊。梨花把苹果递给国伟。梨花回到厨房。,梨花给了国威什么？?,qa5,zh,苹果
3451,志浩来到了花园。志浩向卧室走去。国伟一行人来到了办公室。卫国回到办公室。梨花走到走廊。国威行至花园。国伟走到了走廊上。卫国走到了走廊上。国伟回到办公室。志浩去了卫生间。梨花把苹果带到了那里。国伟回到走廊。梨花把苹果递给国伟。梨花回到厨房。国伟把苹果给了伟国。国伟把牛奶拿过去了。,国威给了卫国什么？?,qa5,zh,苹果
3452,梨花往走廊走去。国伟在那里捡起了足球。国伟捡起了那里的苹果。国伟把苹果递给了伟国。卫国向卧室走去。志浩回到了花园。,国威给了卫国什么？?,qa5,zh,苹果
3453,国伟走到卧室。志浩前往办公室。国伟去了走廊。卫国搬到了办公室。梨花行至卧室。卫国向卧室走去。志浩回到厨房。卫国在那里捡起了苹果。卫国把苹果递给了梨花。志浩抓起那里的牛奶。志浩去了花园。卫国回到办公室。志浩走到了走廊上。志浩把牛奶给了国伟。,志浩给了国伟什么？?,qa5,zh,牛奶
3454,志浩抓起那里的牛奶。丽华搬到办公室。卫国走向走廊。国伟向厨房走去。志浩放下牛奶。志浩把牛奶带到了那里。卫国去了厨房。志浩留下了牛奶。梨花朝卧室走去。梨花把苹果带到了那里。梨花掉下了苹果。国伟走到了走廊上。国伟搬到了卫生间。国伟在那里捡起了足球。卫国游至花园。志浩大步走向卫生间。国伟把足球递给了志浩。卫国把牛奶拿过去了。志浩把足球给了国伟。国伟把足球传给了志浩。志浩把足球递给了国伟。国伟走到卧室。卫国回到走廊。国威把足球丢了。国伟回到卫生间。卫国放下牛奶。梨花捡起了那里的苹果。梨花放下了苹果。丽华搬到了卫生间。卫国去那里拿了牛奶。梨花朝走廊走去。卫国把牛奶给了丽花。,谁收到了牛奶？?,qa5,zh,丽华
3455,志浩带着足球去了那里。志浩把足球传给了国伟。志浩在那里买了牛奶。卫国行至卧室。,足球是谁给的？?,qa5,zh,志豪
3456,国伟走到卧室。卫国向卧室走去。卫国在那里拿到了足球。梨花回到卫生间。梨花回到花园。志浩回到办公室。志浩搬到了卧室。伟国把足球传给了国伟。国伟把足球传给了伟国。伟国把足球递给了国伟。,谁把足球给了国威？?,qa5,zh,卫国
3457,梨花回到花园。国伟去了走廊。志浩在那里买了牛奶。梨花回到走廊。国伟搬到了卧室。卫国走向卫生间。国伟把足球带到了那里。志浩走到了走廊上。志浩把牛奶递给了丽花。梨花把牛奶给了志浩。卫国搬到了卧室。梨花朝卧室走去。志浩把牛奶倒在那里。国伟把足球递给了丽华。丽华把足球递给了国伟。国伟把足球送给了丽华。志浩一行人来到了办公室。志浩向卧室走去。,谁收到了足球？?,qa5,zh,丽华
3458,梨花朝走廊走去。国威游园。志浩拿着苹果去了那里。国伟走到厨房。志浩留下了苹果。卫国抢走了那里的足球。卫国放下了足球。志浩搬到了卧室。志浩走到了走廊上。国威行至花园。志浩去了厨房。卫国抢走了那里的足球。卫国把足球扔掉了。国伟搬到了卫生间。丽华回到办公室。卫国在那里捡起了足球。志浩走到走廊上。卫国把足球掉了。卫国在那里拿到了足球。梨花搬到了花园里。卫国把足球传给了丽华。志浩去了办公室。国威去了花园。丽华把足球送给了国伟。,谁把足球给了国威？?,qa5,zh,丽华
3459,国伟把足球带到了那里。志浩在那里买了牛奶。梨花走向卫生间。卫国向卫生间走去。国伟去了卧室。卫国行至花园。国威把足球丢了。国伟一行人来到了办公室。梨花回到走廊。国伟走到厨房。志浩向卧室走去。国伟在那里拿到了苹果。志浩去了办公室。国伟回到办公室。志浩向卧室走去。梨花去了卧室。志浩把牛奶掉在那里了。丽华在那里捡起了足球。卫国搬到了厨房。丽华把足球给了志豪。志浩抓起那里的牛奶。志浩把足球传给了丽华。梨花回到厨房。卫国走向卫生间。丽华放下了足球。国伟把苹果掉了下来。志浩去了卫生间。国伟去了卧室。志浩把牛奶给了卫国。卫国把牛奶给了志浩。,卫国的牛奶给谁了？?,qa5,zh,志豪
3460,志浩在那里拿到了足球。志浩把足球传给了国伟。国伟把足球送给了志豪。国伟向卧室走去。国伟去了办公室。志浩接了那里的牛奶。,谁把足球给了志豪？?,qa5,zh,国威
3461,志浩搬到了花园里。志浩向卧室走去。卫国去了办公室。卫国在那里买了牛奶。卫国把牛奶倒掉了。卫国回到厨房。国伟向卫生间走去。志浩带着足球去了那里。国威回到花园。志浩放下了足球。国伟在那里拿到了苹果。国伟把苹果留在那里。志浩去了卫生间。国伟把苹果带到了那里。梨花回到花园。志浩搬到了办公室。卫国走向卫生间。国伟把苹果掉了下来。卫国回到卧室。国伟把苹果带到了那里。志浩把牛奶带到了那里。国伟去了卧室。志浩回到厨房。国伟把苹果掉了下来。卫国前往卫生间。丽华搬到了卫生间。国威走到走廊上。志浩去了卧室。国伟搬到了卫生间。志浩在那里拿到了足球。国伟一行人来到了办公室。志浩拿起那里的苹果。志浩把足球扔掉了。梨花走到厨房。卫国去了花园。国威回到花园。志浩放下了苹果。卫国前往办公室。志浩留下了牛奶。志浩抓起那里的苹果。志浩把苹果扔在那里。志浩带着足球去了那里。志浩抓起那里的苹果。丽华去了卫生间。国伟回到办公室。志浩去了办公室。志浩把苹果递给国伟。志浩扔掉了足球。志浩带着足球去了那里。国伟把苹果扔掉了。,谁把苹果给了国伟？?,qa5,zh,志豪
3462,国伟走到卧室。国伟搬到了办公室。国伟向卫生间走去。丽华抓住了那里的足球。志浩回到了花园。丽华把足球掉了。丽华把足球带到了那里。梨花把苹果带到了那里。梨花留下了苹果。国伟去了办公室。梨花走到走廊。丽华把足球扔在那里。卫国去了厨房。丽华去了办公室。卫国把苹果带到了那里。志浩在那里买了牛奶。卫国又回到花园。卫国走向卫生间。卫国回到办公室。国伟去了卫生间。卫国把苹果给了梨花。志浩一行人来到了办公室。梨花回到走廊。志浩把牛奶递给卫国。,谁收到了牛奶？?,qa5,zh,卫国
3463,卫国游至花园。梨花行至卧室。志浩去了走廊。志浩一行人来到了办公室。梨花往走廊走去。志浩抓起那里的牛奶。国伟走到了走廊上。卫国去了卫生间。志浩把牛奶掉了。国伟在那里捡起了足球。国伟放下了足球。国伟把足球带到了那里。国威把足球扔掉了。志浩接了那里的牛奶。卫国在那里得到了苹果。国伟向卫生间走去。伟国把苹果递给了国伟。丽华在那里捡起了足球。国伟把苹果递给了伟国。志浩向厨房走去。伟国把苹果递给了国伟。丽华把足球掉了。卫国前往厨房。丽华搬到了厨房。国伟把苹果掉在那里。志浩去了花园。丽华前往办公室。丽华去了厨房。国伟抓起那里的苹果。志浩走到走廊上。梨花回到卧室。志浩把牛奶放在那里。国伟离开了苹果。卫国前往卫生间。志浩去了卫生间。卫国把苹果带到了那里。国伟回到办公室。卫国把苹果递给了志浩。,卫国把苹果给了谁？?,qa5,zh,志豪
3464,梨花回到卫生间。梨花朝卧室走去。丽花把牛奶带到了那里。丽华搬到办公室。卫国行至花园。丽花把牛奶递给国伟。国伟把牛奶放在那里。志浩回到卧室。梨花朝花园走去。卫国回到走廊。,梨花给了国威什么？?,qa5,zh,牛奶
3465,卫国在那里得到了苹果。梨花行至卧室。丽华在那里捡起了足球。丽华搬到了卫生间。丽华把足球递给了国伟。国伟把足球传给了丽华。志浩去了卫生间。梨花走到走廊。梨花去了卧室。卫国把苹果扔掉了。卫国向卫生间走去。志浩向走廊走去。国威游园。国伟抓起那里的苹果。志浩来到了花园。国伟把苹果给了志浩。,谁收到了苹果？?,qa5,zh,志豪
3466,丽华前往办公室。志浩回到了花园。国伟去了卫生间。志浩带着足球去了那里。梨花去了卧室。志浩接了那里的牛奶。志浩前往办公室。梨花朝花园走去。丽华去了厨房。志浩回到卧室。志浩搬到了办公室。卫国搬到了花园里。梨花走向卫生间。志浩留下了牛奶。志浩回到走廊。志浩拿着苹果去了那里。卫国向卧室走去。梨花朝走廊走去。志浩回到了花园。志浩去了厨房。卫国回到厨房。志浩把苹果给了卫国。,谁把苹果给了卫国？?,qa5,zh,志豪
3467,梨花把苹果带到了那里。卫国去了花园。卫国去了卫生间。志浩搬到了办公室。卫国行至卧室。志浩走到走廊上。梨花把苹果给了国伟。丽华前往办公室。,梨花给了国威什么？?,qa5,zh,苹果
3468,梨花把苹果带到了那里。卫国去了花园。卫国去了卫生间。志浩搬到了办公室。卫国行至卧室。志浩走到走廊上。梨花把苹果给了国伟。丽华前往办公室。丽花把牛奶带到了那里。丽花把牛奶倒掉了。丽花在那里接了牛奶。卫国又回到花园。国伟把苹果递给了伟国。丽华去了厨房。志浩去了花园。伟国把苹果给了国伟。国伟把苹果给了伟国。梨花走到走廊。,国伟把苹果给了谁？?,qa5,zh,卫国
3469,志浩向卧室走去。卫国在那里捡起了足球。国威搬到了花园里。梨花回到花园。梨花回到走廊。志浩接了那里的牛奶。卫国前往卫生间。卫国抓起那里的苹果。志浩搬到了浴室。梨花回到卧室。卫国把苹果给了志浩。梨花去了花园。志浩把苹果递给卫国。卫国把足球留在那里。,谁给了苹果？?,qa5,zh,志豪
3470,志浩回到办公室。国伟回到走廊。卫国去那里拿了牛奶。丽华向厨房走去。卫国走向走廊。伟国把牛奶递给了国伟。国伟把牛奶倒掉了。卫国抢了那里的牛奶。伟国把牛奶递给了国伟。卫国行至卧室。,牛奶是谁给国伟的？?,qa5,zh,卫国
3471,卫国回到办公室。志浩去了卧室。志浩拿着苹果去了那里。志浩接了那里的牛奶。志浩回到了花园。志浩大步走向卫生间。志浩扔掉了苹果。志浩在那里拿到了足球。国伟去了走廊。志浩拿起那里的苹果。志浩放下了苹果。志浩抓起那里的苹果。丽华搬到办公室。志浩回到了花园。志浩向卧室走去。卫国行至卧室。志浩把苹果递给卫国。卫国把苹果给了志浩。志浩把苹果递给卫国。卫国把苹果递给了志浩。志浩把苹果给了卫国。卫国把苹果掉了下来。志浩把足球给了卫国。梨花往走廊走去。,志豪把足球给了谁？?,qa5,zh,卫国
3472,志浩向花园走去。国伟去了办公室。国伟去了走廊。国伟在那里拿到了苹果。国伟搬到了办公室。国伟去了厨房。国伟放下了苹果。国伟把苹果带到了那里。梨花回到花园。国伟去了卫生间。志浩抓起那里的牛奶。卫国去了办公室。志浩大步走向卫生间。志浩把牛奶放在那里。国伟去那里接了牛奶。国伟把苹果递给了志浩。志浩把苹果递给国伟。国伟把苹果递给志浩。志浩放下了苹果。国伟把牛奶给了志浩。志浩留下了牛奶。卫国在那里捡起了足球。,牛奶是谁给的？?,qa5,zh,国威
3473,卫国抓起那里的苹果。卫国把苹果递给了梨花。志浩回到了花园。国伟走到卧室。梨花把苹果递给了卫国。国威回到花园。,梨花给了卫国什么？?,qa5,zh,苹果
3474,梨花行至卧室。卫国把牛奶拿过去了。丽华抓住了那里的足球。卫国把牛奶给了志浩。丽华把足球扔掉了。志浩放下牛奶。,谁收到了牛奶？?,qa5,zh,志豪
3475,志浩去了办公室。梨花把苹果带到了那里。卫国去了卫生间。梨花留下了苹果。卫国回到厨房。梨花行至卧室。梨花朝走廊走去。卫国向卫生间走去。卫国前往厨房。国伟回到卫生间。卫国前往办公室。志浩向走廊走去。国伟向厨房走去。国伟向走廊走去。国伟去了厨房。志浩去了厨房。志浩去了卫生间。志浩去了厨房。卫国去了卫生间。国伟回到卫生间。国伟抓起那里的牛奶。国伟把牛奶递给了伟国。卫国把牛奶掉了。国伟走到卧室。,国伟把牛奶给谁了？?,qa5,zh,卫国
3476,国伟搬到了厨房。志浩抓起那里的足球。志浩离开了足球。志浩搬到了浴室。志浩回到走廊。国伟去了办公室。国伟向卧室走去。志浩去了办公室。国伟走到了走廊上。国威去了花园。志浩去了卫生间。志浩来到了花园。卫国前往办公室。卫国在那里得到了苹果。国伟回到走廊。卫国把苹果掉了下来。国威拿到了那里的足球。志浩向卧室走去。国伟向卫生间走去。国威把足球丢了。卫国在那里捡起了苹果。志浩向走廊走去。卫国把苹果掉了下来。卫国在那里捡起了苹果。国伟在那里捡起了足球。国伟走到了走廊上。志浩搬到了花园里。卫国搬到了花园里。国伟去了办公室。卫国把苹果递给了梨花。梨花留下了苹果。国威把足球丢了。卫国抓起那里的苹果。卫国把苹果给了梨花。梨花把苹果给了卫国。卫国把苹果递给了梨花。,谁给了苹果？?,qa5,zh,卫国
3477,丽华前往办公室。卫国走到了走廊上。国伟去了卫生间。国伟走到了走廊上。卫国去了花园。卫国前往办公室。志浩前往办公室。卫国在那里得到了苹果。国伟回到卧室。梨花回到花园。国伟走到了走廊上。卫国把苹果递给了志浩。志浩把苹果递给卫国。卫国游至花园。,谁给了苹果？?,qa5,zh,志豪
3478,梨花走到走廊。卫国又回到花园。国伟搬到了卧室。国威拿到了那里的足球。国威把足球丢了。国威去了花园。丽华向厨房走去。卫国去了办公室。丽华回到办公室。卫国向卧室走去。梨花回到卧室。志浩抓起那里的牛奶。志浩去了办公室。志浩去了卫生间。丽华在那里拿到了足球。丽华把足球放在那里。卫国行至花园。国伟回到卫生间。志浩放下牛奶。卫国搬到了办公室。国伟去了办公室。丽华抓住了那里的足球。志浩前往办公室。丽华把足球掉了。国伟搬到了厨房。卫国向厨房走去。卫国把苹果带到了那里。卫国回到走廊。国伟搬到了办公室。丽华在那里捡起了足球。国伟向卧室走去。丽华把足球送给了国伟。,谁收到了足球？?,qa5,zh,国威
3479,梨花走到走廊。卫国又回到花园。国伟搬到了卧室。国威拿到了那里的足球。国威把足球丢了。国威去了花园。丽华向厨房走去。卫国去了办公室。丽华回到办公室。卫国向卧室走去。梨花回到卧室。志浩抓起那里的牛奶。志浩去了办公室。志浩去了卫生间。丽华在那里拿到了足球。丽华把足球放在那里。卫国行至花园。国伟回到卫生间。志浩放下牛奶。卫国搬到了办公室。国伟去了办公室。丽华抓住了那里的足球。志浩前往办公室。丽华把足球掉了。国伟搬到了厨房。卫国向厨房走去。卫国把苹果带到了那里。卫国回到走廊。国伟搬到了办公室。丽华在那里捡起了足球。国伟向卧室走去。丽华把足球送给了国伟。志浩去了花园。卫国游至花园。国伟把足球丢在那里。丽华向厨房走去。,梨花给了国威什么？?,qa5,zh,足球
3480,梨花去了花园。志浩回到了花园。志浩抓起那里的苹果。国伟搬到了办公室。国威搬到了花园里。志浩把苹果递给了梨花。梨花走到走廊。志浩去了卧室。梨花放下了苹果。志浩捡起了那里的足球。,志浩把苹果给了谁？?,qa5,zh,丽华
3481,梨花去了花园。志浩回到了花园。志浩抓起那里的苹果。国伟搬到了办公室。国威搬到了花园里。志浩把苹果递给了梨花。梨花走到走廊。志浩去了卧室。梨花放下了苹果。志浩捡起了那里的足球。梨花去了卧室。志浩把足球给了丽华。,志浩给了丽华什么？?,qa5,zh,足球
3482,卫国搬到了花园里。梨花走向卫生间。国伟搬到了卧室。丽花把牛奶带到了那里。梨花把牛奶递给了志浩。志浩把牛奶递给了丽花。丽华搬到办公室。丽花放下牛奶。,谁收到了牛奶？?,qa5,zh,丽华
3483,卫国去了厨房。志浩回到卧室。国伟回到走廊。国威行至花园。卫国行至卧室。国伟去那里接了牛奶。国伟去了办公室。志浩回到走廊。志浩去了厨房。卫国回到厨房。国伟向走廊走去。卫国走到了走廊上。志浩向卧室走去。志浩大步走向卫生间。国伟把牛奶给了丽花。丽花把牛奶递给国伟。卫国搬到了厨房。国伟把牛奶给了丽花。丽花把牛奶递给国伟。卫国回到卫生间。,梨花给了国威什么？?,qa5,zh,牛奶
