,passage,question,question_type,input_lang,target
403,Hùng nhặt bóng đá ở đó. Phúc đi ra hành lang. Bình quay lại bếp. Bình đi ra hành lang. Hùng đi ra vườn. Hùng vồ lấy sữa ở đó. Bình đi đến cơ quan. Hùng đặt sữa xuống đó. Hùng bỏ bóng xuống. Bình đi ra hành lang. Hùng đi vào bếp. Phúc đi ra vườn. Phúc nhặt sữa ở đó. Mai quay lại văn phòng. Mai chuyển vào bếp. Phúc nắm lấy bóng đá ở đó. Bình đi ra vườn. Hùng đi đến cơ quan. Hùng đi vào bếp. Phúc làm rơi sữa. Phúc nhặt sữa ở đó. Phúc đi vào phòng ngủ. Phúc rời bỏ bóng đá. Phúc làm rơi sữa. Phúc chộp lấy sữa ở đó. Phúc đi vào bếp. Phúc đưa sữa cho Mai. Mai chuyển sữa cho Hùng. Hùng vứt sữa đi. Phúc lấy sữa ở đó.,Mai đã tặng gì cho Hùng?,qa5,vi,sữa
404,Hùng nhặt bóng đá ở đó. Phúc đi ra hành lang. Bình quay lại bếp. Bình đi ra hành lang. Hùng đi ra vườn. Hùng vồ lấy sữa ở đó. Bình đi đến cơ quan. Hùng đặt sữa xuống đó. Hùng bỏ bóng xuống. Bình đi ra hành lang. Hùng đi vào bếp. Phúc đi ra vườn. Phúc nhặt sữa ở đó. Mai quay lại văn phòng. Mai chuyển vào bếp. Phúc nắm lấy bóng đá ở đó. Bình đi ra vườn. Hùng đi đến cơ quan. Hùng đi vào bếp. Phúc làm rơi sữa. Phúc nhặt sữa ở đó. Phúc đi vào phòng ngủ. Phúc rời bỏ bóng đá. Phúc làm rơi sữa. Phúc chộp lấy sữa ở đó. Phúc đi vào bếp. Phúc đưa sữa cho Mai. Mai chuyển sữa cho Hùng. Hùng vứt sữa đi. Phúc lấy sữa ở đó. Phúc đưa sữa cho Mai. Bình đi vào bếp. Phúc quay lại phòng ngủ. Mai chuyển sữa cho Hùng.,Ai đã nhận được sữa?,qa5,vi,Hùng
405,Bình chộp lấy quả táo ở đó. Phúc quay lại bếp. Hùng đi ra vườn. Bình đánh rơi quả táo. Phúc ra vườn. Bình đi vào phòng tắm. Bình đi đến cơ quan. Hùng đi ra hành lang. Bình đi ra hành lang. Hùng đi vào bếp. Phúc đi ra hành lang. Phúc quay lại cơ quan. Hùng đi ra hành lang. Bình đi đến cơ quan. Phúc chộp lấy quả táo ở đó. Phúc quay lại bếp. Mai quay lại hành lang. Phúc quay lại hành lang. Phúc đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Hùng đưa quả táo cho Mai. Hùng đi vào phòng tắm. Mai làm rơi quả táo. Mai lấy quả táo ở đó. Mai đưa quả táo cho Phúc. Bình đi ra hành lang.,Mai đã tặng gì cho Phúc?,qa5,vi,quả táo
406,Bình chộp lấy quả táo ở đó. Phúc quay lại bếp. Hùng đi ra vườn. Bình đánh rơi quả táo. Phúc ra vườn. Bình đi vào phòng tắm. Bình đi đến cơ quan. Hùng đi ra hành lang. Bình đi ra hành lang. Hùng đi vào bếp. Phúc đi ra hành lang. Phúc quay lại cơ quan. Hùng đi ra hành lang. Bình đi đến cơ quan. Phúc chộp lấy quả táo ở đó. Phúc quay lại bếp. Mai quay lại hành lang. Phúc quay lại hành lang. Phúc đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Hùng đưa quả táo cho Mai. Hùng đi vào phòng tắm. Mai làm rơi quả táo. Mai lấy quả táo ở đó. Mai đưa quả táo cho Phúc. Bình đi ra hành lang. Phúc đặt quả táo xuống. Hùng đi ra vườn.,Mai đã tặng gì cho Phúc?,qa5,vi,quả táo
407,Bình đi vào phòng tắm. Phúc đi ra vườn. Mai đi đến văn phòng. Phúc quay lại cơ quan. Hùng đi vào phòng ngủ. Bình quay lại vườn. Mai quay lại phòng ngủ. Phúc đi vào phòng tắm. Mai chuyển ra vườn. Mai quay lại bếp. Mai đi đến văn phòng. Hùng đi vào phòng tắm. Mai đi thăm vườn. Phúc chộp lấy quả táo ở đó. Phúc đặt quả táo xuống. Mai đi đến văn phòng. Hùng nhặt quả táo ở đó. Phúc đã chơi bóng ở đó. Hùng đưa quả táo cho Phúc. Phúc vứt quả táo đi. Phúc đưa bóng cho Hùng. Bình đi vào phòng ngủ. Phúc chộp lấy quả táo ở đó. Phúc bỏ quả táo. Phúc lấy quả táo ở đó. Bình quay lại phòng tắm. Phúc đưa quả táo cho Hùng. Hùng đưa quả táo cho Bình. Mai đi ra hành lang. Hùng đi ra vườn.,Hùng đã tặng gì cho Bình?,qa5,vi,quả táo
408,Hùng chuyển ra vườn. Phúc quay lại vườn. Mai đi vào phòng tắm. Hùng đi vào phòng tắm. Hùng đi vào bếp. Phúc đi vào phòng ngủ. Phúc đi đến cơ quan. Hùng đã chơi bóng đá ở đó. Phúc chuyển vào phòng ngủ. Phúc nhặt sữa ở đó. Hùng rời bỏ bóng đá. Hùng đi vào phòng tắm. Hùng chuyển vào phòng ngủ. Phúc làm rơi sữa. Phúc chộp lấy sữa ở đó. Phúc vứt sữa ở đó. Mai chuyển vào bếp. Bình đi vào bếp. Hùng lấy sữa ở đó. Hùng đưa sữa cho Phúc. Bình đã chơi bóng ở đó. Mai chuyển ra vườn. Bình bỏ bóng đá. Phúc đưa sữa cho Hùng. Phúc đi ra hành lang. Bình nắm lấy bóng đá ở đó. Hùng vứt sữa đi. Hùng lấy sữa ở đó.,Ai đã đưa sữa cho Hùng?,qa5,vi,Phúc
409,Bình quay lại bếp. Bình lấy quả táo đến đó. Bình đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Hùng đưa quả táo cho Mai. Mai đi đến văn phòng.,Ai đã đưa quả táo cho Mai?,qa5,vi,Hùng
410,Bình quay lại bếp. Bình lấy quả táo đến đó. Bình đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Hùng đưa quả táo cho Mai. Mai đi đến văn phòng. Mai đưa quả táo cho Phúc. Mai có bóng đá ở đó. Phúc bỏ quả táo. Mai đưa bóng cho Phúc. Mai lấy quả táo ở đó. Hùng đi ra hành lang.,Ai đã nhận được bóng đá?,qa5,vi,Phúc
411,Hùng đi ra hành lang. Bình chộp lấy quả táo ở đó. Phúc đi vào phòng tắm. Bình vứt quả táo đi. Mai quay lại hành lang. Bình lấy quả táo đến đó. Phúc chuyển đến cơ quan. Mai đi vào phòng ngủ. Phúc đi vào phòng ngủ. Phúc có bóng đá ở đó. Phúc đưa bóng cho Mai. Mai đưa bóng cho Phúc. Phúc chuyền bóng cho Mai. Bình vứt quả táo ở đó. Mai chuyền bóng cho Phúc. Phúc đi ra hành lang. Hùng quay lại vườn. Hùng đi vào bếp.,Mai đã đưa bóng đá cho ai?,qa5,vi,Phúc
412,Bình đi đến cơ quan. Hùng đi ra hành lang. Bình chuyển vào phòng ngủ. Bình lấy sữa ở đó. Bình đi vào phòng tắm. Phúc chuyển đến cơ quan. Hùng chuyển vào phòng ngủ. Phúc đi vào phòng tắm. Bình đưa sữa cho Mai. Hùng quay lại bếp. Mai đưa sữa cho Bình. Phúc đi vào bếp.,Mai đã tặng gì cho Bình?,qa5,vi,sữa
413,Bình đi đến cơ quan. Hùng đi ra hành lang. Bình chuyển vào phòng ngủ. Bình lấy sữa ở đó. Bình đi vào phòng tắm. Phúc chuyển đến cơ quan. Hùng chuyển vào phòng ngủ. Phúc đi vào phòng tắm. Bình đưa sữa cho Mai. Hùng quay lại bếp. Mai đưa sữa cho Bình. Phúc đi vào bếp. Bình đi đến cơ quan. Hùng đi ra hành lang.,Mai đã đưa sữa cho ai?,qa5,vi,Bình
414,Bình quay lại hành lang. Phúc chuyển ra vườn. Mai đi vào bếp. Bình quay lại văn phòng. Bình đi ra hành lang. Hùng đi vào phòng tắm. Hùng lấy quả táo ở đó. Bình quay lại bếp. Mai lấy sữa ở đó. Mai đưa sữa cho Bình.,Mai đã tặng gì cho Bình?,qa5,vi,sữa
415,Mai đi ra vườn. Hùng lấy quả táo tới đó. Phúc đi vào phòng ngủ. Phúc đi vào bếp. Hùng vứt quả táo đi. Hùng nhặt quả táo ở đó. Hùng đi vào phòng ngủ. Bình đi vào bếp. Phúc đã chơi bóng ở đó. Phúc rời bỏ bóng đá. Bình nhặt bóng đá ở đó. Bình chuyền bóng cho Phúc. Hùng quay lại hành lang. Phúc chuyền bóng cho Bình. Bình đưa quả bóng cho Phúc. Phúc đưa bóng cho Bình. Bình quay lại văn phòng. Mai quay lại bếp. Mai đi ra hành lang. Hùng đưa quả táo cho Mai.,Hùng đã tặng gì cho Mai?,qa5,vi,quả táo
416,Hùng lấy sữa ở đó. Phúc có bóng đá ở đó. Hùng bỏ sữa. Bình quay lại văn phòng. Hùng đi ra hành lang. Bình đi vào bếp. Hùng đi vào phòng ngủ. Phúc đưa bóng cho Mai. Mai chuyền bóng cho Phúc. Phúc đưa bóng cho Mai.,Ai đã nhận được bóng đá?,qa5,vi,mai
417,Bình chuyển ra vườn. Phúc đã chơi bóng ở đó. Mai đi vào phòng ngủ. Hùng đi ra vườn. Hùng đi ra hành lang. Hùng chuyển ra vườn. Hùng chộp lấy quả táo ở đó. Hùng đưa quả táo cho Bình. Bình đưa quả táo cho Hùng. Hùng đưa quả táo cho Bình. Mai chuyển đến văn phòng. Bình vứt quả táo đi.,Hùng đã tặng gì cho Bình?,qa5,vi,quả táo
418,Bình nắm lấy bóng đá ở đó. Bình lấy sữa ở đó. Bình bỏ sữa đi. Hùng quay lại cơ quan. Bình lấy sữa ở đó. Bình đánh rơi sữa ở đó. Phúc quay lại hành lang. Phúc quay lại phòng tắm. Mai đi ra hành lang. Bình bỏ bóng xuống. Bình đi vào phòng ngủ. Phúc đi đến cơ quan. Mai chuyển ra vườn. Mai quay lại bếp. Bình đi ra hành lang. Phúc đi vào bếp. Mai lấy quả táo ở đó. Mai đưa quả táo cho Phúc. Phúc đưa quả táo cho Mai. Mai đưa quả táo cho Phúc.,Ai đã nhận được quả táo?,qa5,vi,Phúc
419,Hùng đi vào bếp. Phúc ra vườn. Mai đi đến văn phòng. Bình đi đến cơ quan. Mai đưa bóng đá đến đó. Mai đưa quả bóng cho Bình. Bình đi vào phòng ngủ. Mai đi vào phòng tắm.,Mai đã đưa bóng đá cho ai?,qa5,vi,Bình
420,Phúc lấy sữa ở đó. Phúc đặt sữa xuống. Hùng lấy sữa ở đó. Hùng đưa sữa cho Phúc.,Ai đã đưa sữa cho Phúc?,qa5,vi,Hùng
421,Phúc lấy sữa ở đó. Phúc đặt sữa xuống. Hùng lấy sữa ở đó. Hùng đưa sữa cho Phúc. Mai đi đến văn phòng. Phúc đưa sữa cho Mai. Mai đưa sữa cho Hùng. Hùng chuyền sữa cho Mai.,Ai đã nhận được sữa?,qa5,vi,mai
422,Phúc lấy sữa ở đó. Phúc đặt sữa xuống. Hùng lấy sữa ở đó. Hùng đưa sữa cho Phúc. Mai đi đến văn phòng. Phúc đưa sữa cho Mai. Mai đưa sữa cho Hùng. Hùng chuyền sữa cho Mai. Bình đi vào bếp. Mai đưa sữa cho Hùng.,Ai đã cho sữa?,qa5,vi,mai
423,Mai chuyển vào bếp. Mai đi ra hành lang. Bình đi ra vườn. Hùng đi vào phòng ngủ. Hùng quay lại cơ quan. Bình quay lại phòng ngủ. Phúc đi vào phòng tắm. Bình đi đến cơ quan. Hùng đi ra hành lang. Phúc đã chơi bóng ở đó. Phúc rời bỏ bóng đá. Phúc nhặt sữa ở đó. Bình đi vào bếp. Mai đi ra vườn. Phúc đi đến cơ quan. Bình quay lại vườn. Hùng đi vào phòng ngủ. Hùng quay lại hành lang. Phúc bỏ sữa. Phúc quay lại phòng ngủ. Phúc đi ra hành lang. Phúc đi vào phòng ngủ. Phúc đi đến văn phòng. Phúc nhặt sữa ở đó. Phúc đi ra vườn. Hùng đi vào phòng ngủ. Phúc đưa sữa cho Mai. Mai đưa sữa cho Bình. Bình đưa sữa cho Mai. Mai đưa sữa cho Bình. Bình đưa sữa cho Mai. Phúc đi vào phòng ngủ. Mai bỏ sữa đi. Phúc đi ra hành lang.,Bình đã tặng gì cho Mai?,qa5,vi,sữa
424,Mai đi vào phòng ngủ. Mai quay lại văn phòng. Phúc lấy sữa ở đó. Bình đi vào bếp. Mai đi vào phòng tắm. Mai có bóng đá ở đó. Phúc vứt sữa ở đó. Bình quay lại vườn. Phúc lấy sữa ở đó. Phúc đưa sữa cho Bình. Mai đi vào phòng ngủ. Hùng đi vào phòng ngủ.,Phúc đã tặng gì cho Bình?,qa5,vi,sữa
425,Phúc nắm lấy bóng đá ở đó. Phúc đưa bóng cho Hùng. Hùng chuyền bóng cho Phúc. Phúc đưa bóng cho Hùng. Hùng đưa quả bóng cho Phúc. Phúc đưa bóng cho Hùng.,Phúc đã tặng gì cho Hùng?,qa5,vi,bóng đá
426,Phúc quay lại vườn. Mai đi ra vườn. Phúc đã chơi bóng ở đó. Bình đi ra vườn. Mai lấy sữa ở đó. Phúc đưa bóng cho Mai. Mai đưa quả bóng cho Bình. Bình bỏ bóng xuống. Hùng quay lại phòng tắm. Mai lấy quả táo ở đó.,Ai đã cho bóng đá?,qa5,vi,mai
427,Phúc quay lại vườn. Mai đi ra vườn. Phúc đã chơi bóng ở đó. Bình đi ra vườn. Mai lấy sữa ở đó. Phúc đưa bóng cho Mai. Mai đưa quả bóng cho Bình. Bình bỏ bóng xuống. Hùng quay lại phòng tắm. Mai lấy quả táo ở đó. Mai đưa quả táo cho Bình. Bình đưa quả táo cho Mai. Mai đưa quả táo cho Bình. Bình đã chơi bóng ở đó.,Ai đã đưa quả táo cho Bình?,qa5,vi,mai
428,Phúc quay lại cơ quan. Phúc đi vào phòng ngủ. Mai đi ra vườn. Hùng lấy quả táo ở đó. Bình đi đến cơ quan. Mai đi ra hành lang. Mai đi vào phòng ngủ. Bình đi ra hành lang. Hùng quay lại bếp. Hùng lấy sữa ở đó. Hùng chuyển đến cơ quan. Hùng đi vào bếp. Hùng đi đến cơ quan. Bình quay lại bếp. Mai đi ra hành lang. Hùng bỏ quả táo. Hùng chộp lấy quả táo ở đó. Mai đi vào phòng tắm. Hùng đặt quả táo xuống. Hùng nhặt bóng đá ở đó. Phúc đi vào bếp. Hùng lấy quả táo tới đó. Mai đi ra vườn. Phúc đi vào phòng tắm. Mai đi vào phòng ngủ. Hùng bỏ bóng đá. Bình quay lại hành lang. Hùng làm rơi sữa. Hùng chuyển vào phòng ngủ. Bình đi ra vườn. Hùng đưa quả táo cho Mai. Mai đưa quả táo cho Hùng. Phúc đi vào bếp. Bình đi vào phòng tắm.,Ai đã nhận được quả táo?,qa5,vi,Hùng
429,Phúc quay lại hành lang. Bình lấy sữa ở đó. Bình đưa sữa cho Mai. Mai đưa sữa cho Bình.,Ai đã đưa sữa cho Bình?,qa5,vi,mai
430,Mai đi ra hành lang. Mai đi vào phòng tắm. Phúc đi đến văn phòng. Bình đi vào phòng tắm. Mai đi ra hành lang. Mai quay lại vườn. Bình đi ra vườn. Bình đi ra hành lang. Bình quay lại bếp. Phúc lấy sữa ở đó. Mai đi vào phòng ngủ. Phúc đi ra hành lang. Bình đi ra hành lang. Phúc đi vào phòng ngủ. Bình đi vào phòng tắm. Phúc làm rơi sữa. Mai lấy sữa ở đó. Mai đưa sữa cho Phúc.,Mai đã tặng gì cho Phúc?,qa5,vi,sữa
431,Mai đi ra hành lang. Mai đi vào phòng tắm. Phúc đi đến văn phòng. Bình đi vào phòng tắm. Mai đi ra hành lang. Mai quay lại vườn. Bình đi ra vườn. Bình đi ra hành lang. Bình quay lại bếp. Phúc lấy sữa ở đó. Mai đi vào phòng ngủ. Phúc đi ra hành lang. Bình đi ra hành lang. Phúc đi vào phòng ngủ. Bình đi vào phòng tắm. Phúc làm rơi sữa. Mai lấy sữa ở đó. Mai đưa sữa cho Phúc. Phúc làm rơi sữa. Phúc lấy sữa ở đó.,Ai đã cho sữa?,qa5,vi,mai
432,Hùng đi vào phòng ngủ. Hùng đã chơi bóng đá ở đó. Hùng bỏ bóng xuống. Phúc chộp lấy sữa ở đó. Bình đi ra vườn. Hùng đi ra vườn. Phúc đi vào phòng tắm. Bình đi đến cơ quan. Bình quay lại vườn. Phúc vứt sữa đi. Mai quay lại phòng ngủ. Mai nhặt bóng đá ở đó. Hùng đi vào bếp. Bình đi vệ sinh. Hùng đi đến cơ quan. Bình đi ra vườn. Mai đi đến văn phòng. Mai đưa quả bóng cho Hùng. Mai đi vào bếp. Hùng bỏ bóng xuống. Hùng đi vào phòng ngủ. Bình đi vào bếp. Hùng đi ra hành lang. Phúc đi đến văn phòng. Phúc nắm lấy bóng đá ở đó. Hùng chuyển đến cơ quan. Bình quay lại phòng ngủ. Phúc đánh rơi quả bóng. Mai đi ra hành lang. Hùng quay lại bếp. Phúc có bóng đá ở đó. Bình đi vào phòng tắm. Bình đi vào bếp. Mai đi vào phòng tắm. Phúc bỏ bóng đá. Bình đi vào phòng tắm. Mai lấy quả táo ở đó. Mai đi vào phòng ngủ. Bình lấy sữa ở đó. Bình bỏ sữa đi. Bình đi vào bếp. Mai đi vào phòng tắm. Mai lấy sữa ở đó. Bình đi ra vườn. Hùng quay lại phòng tắm. Phúc nhặt bóng đá ở đó. Mai đưa quả táo cho Hùng. Hùng đưa quả táo cho Mai. Mai bỏ sữa đi. Bình chuyển đến văn phòng.,Ai đã đưa quả táo cho Mai?,qa5,vi,Hùng
433,Mai đi vào bếp. Mai đi vào phòng ngủ. Mai đi vào phòng tắm. Mai chộp lấy quả bóng ở đó. Mai chuyển ra vườn. Mai làm rơi quả bóng. Hùng quay lại bếp. Phúc quay lại cơ quan. Phúc đi vào phòng tắm. Bình lấy quả táo đến đó. Mai nhặt sữa ở đó. Mai nhặt bóng đá ở đó. Bình quay lại bếp. Bình quay lại hành lang. Hùng đi đến cơ quan. Bình vứt quả táo đi. Mai đi vào bếp. Hùng đi ra vườn. Mai đi ra hành lang. Mai đưa bóng cho Bình. Bình chuyền bóng cho Mai. Bình lấy quả táo đến đó. Bình đưa quả táo cho Mai. Phúc đi vào bếp.,Bình đã tặng gì cho Mai?,qa5,vi,bóng đá
434,Bình đi đến cơ quan. Mai chuyển đến văn phòng. Hùng đã chơi bóng đá ở đó. Hùng chuyển đến cơ quan. Hùng bỏ bóng xuống. Hùng đi ra vườn. Phúc đi vào bếp. Mai đưa bóng đá đến đó. Phúc đi vào phòng tắm. Mai chuyển vào phòng ngủ. Mai lấy sữa ở đó. Bình đi vào phòng tắm. Hùng di chuyển vào bếp. Hùng đi ra hành lang. Phúc quay lại vườn. Bình quay lại vườn. Mai nhặt quả táo ở đó. Mai di chuyển ra hành lang. Mai đưa quả táo cho Hùng. Mai quay lại phòng tắm. Bình đi vào phòng tắm. Mai đặt quả bóng xuống. Mai đi ra hành lang. Phúc quay lại phòng ngủ. Mai bỏ sữa đi. Hùng đưa quả táo cho Mai.,Hùng đã tặng gì cho Mai?,qa5,vi,quả táo
435,Bình quay lại bếp. Mai có bóng đá ở đó. Hùng đi ra vườn. Hùng lấy sữa ở đó. Mai rời bỏ bóng đá. Hùng lấy quả táo ở đó. Hùng đi ra hành lang. Bình đi ra hành lang. Mai đi ra vườn. Hùng đưa quả táo cho Bình. Bình đưa quả táo cho Hùng. Hùng để sữa ở đó. Hùng lấy sữa ở đó. Hùng đưa quả táo cho Bình. Hùng quay lại phòng ngủ. Mai chuyển đến văn phòng. Bình đi vào phòng tắm. Mai đi vào bếp.,Hùng đã tặng gì cho Bình?,qa5,vi,quả táo
436,Bình đi vào bếp. Hùng chuyển vào phòng ngủ. Phúc đi vào bếp. Phúc chuyển vào phòng ngủ. Mai đi vào phòng tắm. Phúc ra vườn. Hùng đi vào phòng tắm. Mai đi thăm vườn. Mai lấy sữa ở đó. Mai đưa sữa cho Phúc. Phúc đi vào bếp. Bình đi ra vườn. Phúc quay lại phòng tắm. Phúc đưa sữa cho Hùng.,Ai đã cho sữa?,qa5,vi,Phúc
437,Mai đi vào phòng tắm. Phúc đi vào bếp. Phúc nhặt sữa ở đó. Phúc nhặt bóng đá ở đó. Phúc đặt bóng xuống đó. Phúc đi đến văn phòng. Phúc nhặt quả táo ở đó. Mai chuyển đến văn phòng. Bình đi ra hành lang. Phúc đưa quả táo cho Mai. Bình đi đến cơ quan. Mai đưa quả táo cho Bình.,Mai đã đưa quả táo cho ai?,qa5,vi,Bình
438,Bình chuyển vào phòng ngủ. Mai đưa bóng đá đến đó. Mai làm rơi quả bóng. Bình đi vệ sinh. Bình chuyển vào phòng ngủ. Mai có bóng đá ở đó. Mai đưa quả bóng cho Hùng. Hùng bỏ bóng đá. Hùng chuyển vào phòng ngủ. Mai đi đến văn phòng. Phúc quay lại cơ quan. Hùng đi đến cơ quan. Bình quay lại vườn. Hùng nhặt quả táo ở đó. Hùng đi vào phòng tắm. Hùng nhặt bóng đá ở đó. Hùng đi vào bếp. Hùng vồ lấy sữa ở đó. Hùng đánh rơi quả táo. Hùng lấy quả táo tới đó. Hùng đi ra hành lang. Hùng quay lại vườn. Bình đi đến cơ quan. Phúc đi ra vườn. Bình đi vào phòng ngủ. Mai đi vào bếp. Hùng bỏ quả táo. Phúc đi vào bếp. Hùng quay lại bếp. Hùng đưa quả bóng cho Mai.,Ai đã đưa quả bóng đá cho Mai?,qa5,vi,Hùng
439,Mai lấy sữa ở đó. Mai đưa sữa cho Bình. Phúc đi ra hành lang. Bình đưa sữa cho Mai. Hùng đi ra hành lang. Mai đưa sữa cho Hùng.,Mai đã tặng gì cho Hùng?,qa5,vi,sữa
440,Mai lấy sữa ở đó. Mai đưa sữa cho Bình. Phúc đi ra hành lang. Bình đưa sữa cho Mai. Hùng đi ra hành lang. Mai đưa sữa cho Hùng. Hùng chuyền sữa cho Mai. Mai đi vào phòng tắm. Mai vứt sữa ở đó. Mai đi ra vườn.,Hùng đã tặng gì cho Mai?,qa5,vi,sữa
441,Mai chuyển vào bếp. Bình nắm lấy bóng đá ở đó. Phúc đi ra vườn. Bình đưa quả bóng cho Mai. Mai đi vào phòng tắm. Phúc quay lại cơ quan. Mai đưa quả bóng cho Hùng. Hùng đưa quả bóng cho Mai. Mai chuyền bóng cho Hùng. Mai quay lại hành lang. Hùng bỏ bóng đá. Mai lấy sữa ở đó.,Ai đã cho bóng đá?,qa5,vi,mai
442,Bình đi vào bếp. Phúc nhặt quả táo ở đó. Phúc đưa quả táo cho Hùng. Hùng đưa quả táo cho Phúc. Phúc chộp lấy sữa ở đó. Phúc vứt sữa đi. Hùng nhặt sữa ở đó. Phúc đưa quả táo cho Hùng.,Ai đã nhận được quả táo?,qa5,vi,Hùng
443,Mai nắm lấy quả táo ở đó. Phúc quay lại phòng ngủ. Bình đi đến cơ quan. Mai chuyển đến văn phòng. Mai đưa quả táo cho Bình. Mai đi ra hành lang.,Ai đã cho quả táo?,qa5,vi,mai
444,Mai nắm lấy quả táo ở đó. Phúc quay lại phòng ngủ. Bình đi đến cơ quan. Mai chuyển đến văn phòng. Mai đưa quả táo cho Bình. Mai đi ra hành lang. Hùng di chuyển vào bếp. Phúc đi ra hành lang. Bình ra vườn. Bình đi vào bếp. Bình đưa quả táo cho Hùng. Hùng đưa quả táo cho Bình.,Ai đã đưa quả táo cho Bình?,qa5,vi,Hùng
445,Bình đi vào bếp. Bình đi ra hành lang. Phúc đi vào phòng tắm. Hùng đi đến cơ quan. Bình chuyển đến văn phòng. Hùng đi vào phòng ngủ. Mai đi ra hành lang. Phúc quay lại vườn. Hùng quay lại phòng tắm. Phúc quay lại bếp. Bình đi ra vườn. Mai đi vào phòng ngủ. Phúc đi vào phòng tắm. Phúc đi vào bếp. Bình lấy quả táo đến đó. Bình đặt quả táo xuống. Bình chộp lấy quả táo ở đó. Mai đi ra hành lang. Bình vứt quả táo đi. Mai chuyển ra vườn. Bình đi ra hành lang. Hùng đi vào phòng ngủ. Mai chuyển vào bếp. Bình đi vào phòng tắm. Hùng quay lại cơ quan. Mai di chuyển ra hành lang. Mai quay lại phòng ngủ. Bình quay lại văn phòng. Phúc đã chơi bóng ở đó. Mai quay lại phòng tắm. Phúc quay lại hành lang. Hùng quay lại phòng tắm. Bình đi vào bếp. Phúc bỏ bóng xuống. Bình đi vệ sinh. Phúc chuyển ra vườn. Phúc quay lại phòng tắm. Bình quay lại vườn. Bình đi vào bếp. Hùng đi đến cơ quan. Mai đi vào phòng ngủ. Hùng quay lại phòng tắm. Hùng đi vào bếp. Hùng quay lại vườn. Bình đi vào phòng ngủ. Bình chuyển ra vườn. Hùng nhặt quả táo ở đó. Mai đi đến văn phòng. Hùng đưa quả táo cho Bình. Hùng đi vào phòng ngủ.,Hùng đã tặng gì cho Bình?,qa5,vi,quả táo
446,Bình đi vào bếp. Bình đi ra hành lang. Phúc đi vào phòng tắm. Hùng đi đến cơ quan. Bình chuyển đến văn phòng. Hùng đi vào phòng ngủ. Mai đi ra hành lang. Phúc quay lại vườn. Hùng quay lại phòng tắm. Phúc quay lại bếp. Bình đi ra vườn. Mai đi vào phòng ngủ. Phúc đi vào phòng tắm. Phúc đi vào bếp. Bình lấy quả táo đến đó. Bình đặt quả táo xuống. Bình chộp lấy quả táo ở đó. Mai đi ra hành lang. Bình vứt quả táo đi. Mai chuyển ra vườn. Bình đi ra hành lang. Hùng đi vào phòng ngủ. Mai chuyển vào bếp. Bình đi vào phòng tắm. Hùng quay lại cơ quan. Mai di chuyển ra hành lang. Mai quay lại phòng ngủ. Bình quay lại văn phòng. Phúc đã chơi bóng ở đó. Mai quay lại phòng tắm. Phúc quay lại hành lang. Hùng quay lại phòng tắm. Bình đi vào bếp. Phúc bỏ bóng xuống. Bình đi vệ sinh. Phúc chuyển ra vườn. Phúc quay lại phòng tắm. Bình quay lại vườn. Bình đi vào bếp. Hùng đi đến cơ quan. Mai đi vào phòng ngủ. Hùng quay lại phòng tắm. Hùng đi vào bếp. Hùng quay lại vườn. Bình đi vào phòng ngủ. Bình chuyển ra vườn. Hùng nhặt quả táo ở đó. Mai đi đến văn phòng. Hùng đưa quả táo cho Bình. Hùng đi vào phòng ngủ. Mai đi vào bếp. Hùng đi vào phòng tắm. Bình đi vào phòng tắm. Bình đưa quả táo cho Hùng.,Ai đã nhận được quả táo?,qa5,vi,Hùng
447,Phúc đưa quả táo tới đó. Phúc đi vào phòng tắm. Phúc nhặt bóng đá ở đó. Phúc đặt quả táo xuống. Phúc đánh rơi quả bóng. Hùng đi đến cơ quan. Phúc nắm lấy bóng đá ở đó. Bình quay lại hành lang. Phúc đánh rơi quả bóng. Phúc đi vào bếp. Phúc đi ra hành lang. Bình đi vào bếp. Bình ra vườn. Hùng đi ra vườn. Hùng di chuyển vào bếp. Phúc chuyển vào phòng ngủ. Bình đi vệ sinh. Phúc đi vào phòng tắm. Mai quay lại văn phòng. Bình đi đến cơ quan. Bình đi vào phòng ngủ. Phúc nhặt sữa ở đó. Mai đi ra hành lang. Phúc đi vào bếp. Phúc đưa sữa cho Hùng. Hùng đưa sữa cho Phúc. Phúc đưa sữa cho Hùng. Bình đi đến cơ quan. Phúc đi đến văn phòng. Mai quay lại văn phòng.,Ai đã nhận được sữa?,qa5,vi,Hùng
