,passage,question,question_type,input_lang,target
1359,El dormitorio está al oeste de la cocina. La oficina está al oeste del dormitorio.,¿De dónde está el dormitorio al este?,qa4,es,oficina
1360,El pasillo está al este del baño. El baño está al este de la cocina.,¿Qué hay al este de la cocina?,qa4,es,baño
1361,El baño está al norte del pasillo. La cocina está al norte del baño.,¿De qué está el baño al sur?,qa4,es,cocina
1362,El dormitorio está al norte del baño. El dormitorio está al sur de la cocina.,¿De qué está la cocina al norte?,qa4,es,dormitorio
1363,El baño está al este del jardín. La cocina está al oeste del jardín.,¿De dónde está el jardín al este?,qa4,es,cocina
1364,El dormitorio está al norte del pasillo. La cocina está al sur del pasillo.,¿Qué hay al sur del pasillo?,qa4,es,cocina
1365,La cocina está al oeste del jardín. La cocina está al este de la oficina.,¿De dónde está el jardín al este?,qa4,es,cocina
1366,El pasillo está al norte del jardín. El jardín está al norte del dormitorio.,¿Qué hay al norte del jardín?,qa4,es,pasillo
1367,El jardín está al norte del dormitorio. El dormitorio está al norte del baño.,¿De qué está el dormitorio al sur?,qa4,es,jardín
1368,El jardín está al norte del pasillo. El pasillo está al norte del baño.,¿De qué está el pasillo al sur?,qa4,es,jardín
1369,El pasillo está al oeste de la oficina. La oficina está al oeste de la cocina.,¿Qué hay al oeste de la cocina?,qa4,es,oficina
1370,El jardín está al oeste de la oficina. El dormitorio está al este de la oficina.,¿Qué hay al este de la oficina?,qa4,es,dormitorio
1371,El pasillo está al sur de la cocina. El baño está al norte de la cocina.,¿Qué hay al sur de la cocina?,qa4,es,pasillo
1372,El dormitorio está al este del jardín. El jardín está al este del pasillo.,¿Qué hay al este del jardín?,qa4,es,dormitorio
1373,El dormitorio está al este del pasillo. El dormitorio está al oeste de la cocina.,¿Qué hay al oeste de la cocina?,qa4,es,dormitorio
1374,La cocina está al este de la oficina. El baño está al oeste de la oficina.,¿Cuál es la oficina al oeste?,qa4,es,cocina
1375,El baño está al este del dormitorio. El jardín está al oeste del dormitorio.,¿De qué está el dormitorio al oeste?,qa4,es,baño
1376,El dormitorio está al norte de la oficina. La oficina está al norte del baño.,¿De qué está el baño al sur?,qa4,es,oficina
1377,El pasillo está al norte del jardín. El jardín está al norte de la cocina.,¿Qué hay al norte del jardín?,qa4,es,pasillo
1378,El dormitorio está al oeste del jardín. El baño está al oeste del dormitorio.,¿Qué hay al oeste del dormitorio?,qa4,es,baño
1379,La oficina está al norte del dormitorio. La cocina está al sur del dormitorio.,¿De qué está el dormitorio al norte?,qa4,es,cocina
1380,El dormitorio está al oeste de la cocina. La cocina está al oeste del pasillo.,¿De dónde está la cocina al este?,qa4,es,dormitorio
1381,El jardín está al oeste del baño. El baño está al oeste del dormitorio.,¿De dónde está el baño al este?,qa4,es,jardín
1382,El baño está al oeste del jardín. El pasillo está al este del jardín.,¿De qué está el jardín al oeste?,qa4,es,pasillo
1383,La cocina está al norte del baño. La cocina está al sur de la oficina.,¿Cuál es la oficina al norte?,qa4,es,cocina
1384,El dormitorio está al este del baño. La oficina está al oeste del baño.,¿Qué hay al este del baño?,qa4,es,dormitorio
1385,El pasillo está al este del jardín. La cocina está al oeste del jardín.,¿De dónde está el jardín al este?,qa4,es,cocina
1386,El pasillo está al este del jardín. La cocina está al este del pasillo.,¿De qué está el pasillo al oeste?,qa4,es,cocina
1387,El baño está al oeste de la cocina. El baño está al este del jardín.,¿Qué hay al este del jardín?,qa4,es,baño
1388,El pasillo está al sur de la oficina. El jardín está al norte de la oficina.,¿Cuál es la oficina al norte?,qa4,es,pasillo
1389,El baño está al este de la oficina. La cocina está al este del baño.,¿Qué hay al este de la oficina?,qa4,es,baño
1390,El baño está al norte del jardín. El baño está al sur de la cocina.,¿Qué hay al norte del jardín?,qa4,es,baño
1391,El baño está al oeste del dormitorio. El pasillo está al este del dormitorio.,¿Qué hay al este del dormitorio?,qa4,es,pasillo
1392,La oficina está al norte del pasillo. La cocina está al sur del pasillo.,¿Qué hay al sur del pasillo?,qa4,es,cocina
1393,El jardín está al norte del dormitorio. El pasillo está al norte del jardín.,¿Qué hay al norte del jardín?,qa4,es,pasillo
1394,El pasillo está al oeste del baño. La cocina está al este del baño.,¿De qué está el baño al oeste?,qa4,es,cocina
1395,El baño está al sur del jardín. El dormitorio está al norte del jardín.,¿De qué está el jardín al norte?,qa4,es,baño
1396,El baño está al norte del jardín. El baño está al sur del dormitorio.,¿Qué hay al sur del dormitorio?,qa4,es,baño
1397,El baño está al oeste del dormitorio. El jardín está al oeste del baño.,¿Qué hay al oeste del dormitorio?,qa4,es,baño
1398,La cocina está al sur del pasillo. El dormitorio está al norte del pasillo.,¿De qué está el pasillo al sur?,qa4,es,dormitorio
1399,El pasillo está al sur del dormitorio. La cocina está al norte del dormitorio.,¿Qué hay al norte del dormitorio?,qa4,es,cocina
1400,Allí Federico aprendió a jugar al fútbol. Federico le dio el balón a Javier. Guillermo volvió al baño. Javier agarró la leche allí. Javier le dio el balón a Federico. Federico le entregó el balón a Javier. Javier le entregó el balón a Federico. Federico le dio el balón a Javier.,¿A quién le dio Federico el balón?,qa5,es,javier
1401,Federico se dirigió al dormitorio. Federico consiguió la leche allí. Federico volvió a la cocina. Guillermo recogió el balón allí. Federico le entregó la leche a María. María se dirigió al jardín. Guillermo dejó caer el balón. María le dio la leche a Guillermo. Guillermo le entregó la leche a María. María le pasó la leche a Guillermo. Javier fue al jardín. Javier se dirigió a la cocina.,¿A quién le dio la leche María?,qa5,es,guillermo
1402,Guillermo fue al baño. María volvió al jardín. María volvió al baño. Javier salió al pasillo. María viajó a la cocina. Federico fue al dormitorio. Federico volvió al jardín. Federico llevó el fútbol allí. María viajó al dormitorio. Federico recogió la leche allí. Federico dejó caer el balón. Javier viajó al dormitorio. Federico se dirigió a la cocina. María fue a la oficina. A Federico se le cayó la leche. Federico fue al jardín. Federico agarró el balón allí. Federico volvió a la cocina. Federico consiguió la leche allí. Federico volvió al pasillo. Federico descartó el fútbol. María fue al jardín. María se mudó a la oficina. A Federico se le cayó la leche. María llevó allí la manzana. Federico agarró la leche allí. María dejó caer la manzana allí. Guillermo regresó a la oficina. Federico dejó allí la leche. Javier se dirigió al pasillo. Guillermo viajó al baño. María se dirigió al jardín. Guillermo se dirigió a la oficina. Guillermo llevó la manzana allí. Federico recogió la leche allí. Federico le dio la leche a Javier. María volvió al pasillo. Federico volvió al jardín.,¿A quién le dio la leche Federico?,qa5,es,javier
1403,Allí Federico aprendió a jugar al fútbol. Javier viajó hasta el pasillo. Guillermo volvió a la cocina. Guillermo salió al pasillo. Federico viajó al jardín. Federico agarró la leche allí. Guillermo viajó a la oficina. Federico dejó allí la leche. Federico dejó el balón. Guillermo caminó hacia el pasillo. Federico se dirigió a la cocina. Javier viajó al jardín. Javier recogió la leche allí. María volvió a la oficina. María se dirigió a la cocina. Javier agarró el balón allí. Guillermo viajó al jardín. Federico fue a la oficina. Federico fue a la cocina. A Javier se le cayó la leche. Javier recogió la leche allí. Javier fue al dormitorio. Javier dejó el fútbol. A Javier se le cayó la leche. Javier agarró la leche allí. Javier se dirigió a la cocina. Javier le pasó la leche a María. María le pasó la leche a Federico. Federico descartó la leche. Javier consiguió la leche allí.,¿Qué le dio María a Federico?,qa5,es,leche
1404,Allí Federico aprendió a jugar al fútbol. Javier viajó hasta el pasillo. Guillermo volvió a la cocina. Guillermo salió al pasillo. Federico viajó al jardín. Federico agarró la leche allí. Guillermo viajó a la oficina. Federico dejó allí la leche. Federico dejó el balón. Guillermo caminó hacia el pasillo. Federico se dirigió a la cocina. Javier viajó al jardín. Javier recogió la leche allí. María volvió a la oficina. María se dirigió a la cocina. Javier agarró el balón allí. Guillermo viajó al jardín. Federico fue a la oficina. Federico fue a la cocina. A Javier se le cayó la leche. Javier recogió la leche allí. Javier fue al dormitorio. Javier dejó el fútbol. A Javier se le cayó la leche. Javier agarró la leche allí. Javier se dirigió a la cocina. Javier le pasó la leche a María. María le pasó la leche a Federico. Federico descartó la leche. Javier consiguió la leche allí. Javier le pasó la leche a María. Guillermo se dirigió a la cocina. Javier volvió al dormitorio. María le pasó la leche a Federico.,¿Quién recibió la leche?,qa5,es,federico
1405,Guillermo agarró la manzana allí. Javier volvió a la cocina. Federico fue al jardín. Guillermo dejó caer la manzana. Javier fue al jardín. Guillermo se dirigió al baño. Guillermo se dirigió a la oficina. Federico se dirigió al pasillo. Guillermo salió al pasillo. Federico viajó a la cocina. Javier caminó hacia el pasillo. Javier volvió a la oficina. Federico se dirigió al pasillo. Guillermo viajó a la oficina. Javier agarró la manzana allí. Javier volvió a la cocina. María volvió al pasillo. Javier volvió al pasillo. Javier le pasó la manzana a María. María le dio la manzana a Federico. Federico le entregó la manzana a María. Federico se dirigió al baño. María dejó caer la manzana. María llevó allí la manzana. María le entregó la manzana a Javier. Guillermo se dirigió al pasillo.,¿Qué le regaló María a Javier?,qa5,es,manzana
1406,Guillermo agarró la manzana allí. Javier volvió a la cocina. Federico fue al jardín. Guillermo dejó caer la manzana. Javier fue al jardín. Guillermo se dirigió al baño. Guillermo se dirigió a la oficina. Federico se dirigió al pasillo. Guillermo salió al pasillo. Federico viajó a la cocina. Javier caminó hacia el pasillo. Javier volvió a la oficina. Federico se dirigió al pasillo. Guillermo viajó a la oficina. Javier agarró la manzana allí. Javier volvió a la cocina. María volvió al pasillo. Javier volvió al pasillo. Javier le pasó la manzana a María. María le dio la manzana a Federico. Federico le entregó la manzana a María. Federico se dirigió al baño. María dejó caer la manzana. María llevó allí la manzana. María le entregó la manzana a Javier. Guillermo se dirigió al pasillo. Javier dejó la manzana. Federico se dirigió al jardín.,¿Qué le regaló María a Javier?,qa5,es,manzana
1407,Guillermo viajó al baño. Javier se dirigió al jardín. María se dirigió a la oficina. Javier volvió a la oficina. Federico viajó al dormitorio. Guillermo volvió al jardín. María volvió al dormitorio. Javier se dirigió al baño. María se dirigió al jardín. María volvió a la cocina. María se desplazó a la oficina. Federico se dirigió al baño. María viajó al jardín. Javier agarró la manzana allí. Javier dejó la manzana. María se dirigió a la oficina. Federico recogió allí la manzana. Javier llevó el fútbol allí. Federico le pasó la manzana a Javier. Javier descartó la manzana. Javier le dio el balón a Federico. Guillermo se dirigió al dormitorio. Javier agarró la manzana allí. Javier dejó la manzana. Javier consiguió la manzana allí. Guillermo volvió al baño. Javier le dio la manzana a Federico. Federico le dio la manzana a Guillermo. María caminó hacia el pasillo. Federico fue al jardín.,¿Qué le dio Federico a Guillermo?,qa5,es,manzana
1408,Federico se dirigió al jardín. Javier volvió al jardín. María viajó al baño. Federico viajó al baño. Federico se dirigió a la cocina. Javier fue al dormitorio. Javier se desplazó a la oficina. Federico llevó el fútbol allí. Javier se dirigió al dormitorio. Javier recogió la leche allí. Federico dejó el fútbol. Federico viajó al baño. Federico pasó al dormitorio. A Javier se le cayó la leche. Javier agarró la leche allí. Javier descartó allí la leche. María se dirigió a la cocina. Guillermo viajó a la cocina. Federico consiguió la leche allí. Federico le entregó la leche a Javier. Guillermo llevó el balón allí. María se dirigió al jardín. Guillermo descartó el balón. Javier le dio la leche a Federico. Javier salió al pasillo. Guillermo agarró el balón allí. Federico descartó la leche. Federico consiguió la leche allí.,¿Quién le dio la leche a Federico?,qa5,es,javier
1409,Guillermo volvió a la cocina. Guillermo llevó la manzana allí. Guillermo le pasó la manzana a María. María le entregó la manzana a Federico. Federico le dio la manzana a María. María se dirigió a la oficina.,¿Quién le dio la manzana a María?,qa5,es,federico
1410,Guillermo volvió a la cocina. Guillermo llevó la manzana allí. Guillermo le pasó la manzana a María. María le entregó la manzana a Federico. Federico le dio la manzana a María. María se dirigió a la oficina. María le entregó la manzana a Javier. María consiguió el balón allí. Javier dejó la manzana. María le regaló el balón a Javier. María llevó allí la manzana. Federico se dirigió al pasillo.,¿Quién recibió el balón?,qa5,es,javier
1411,Federico se dirigió al pasillo. Guillermo agarró la manzana allí. Javier fue al baño. Guillermo descartó la manzana. María volvió al pasillo. Guillermo llevó la manzana allí. Javier se trasladó a la oficina. María se dirigió al dormitorio. Javier se dirigió al dormitorio. Javier consiguió el fútbol allí. Javier le entregó el balón a María. María le regaló el balón a Javier. Javier le pasó el balón a María. Guillermo descartó allí la manzana. María le pasó el balón a Javier. Javier salió al pasillo. Federico volvió al jardín. Federico fue a la cocina.,¿A quién le regaló María el balón?,qa5,es,javier
1412,Guillermo viajó a la oficina. Federico se dirigió al pasillo. Guillermo se dirigió al dormitorio. Guillermo agarró la leche allí. Guillermo se dirigió al baño. Javier se trasladó a la oficina. Federico pasó al dormitorio. Javier viajó al baño. Guillermo le entregó la leche a María. Federico volvió a la cocina. María le dio la leche a Guillermo. Javier se dirigió a la cocina.,¿Qué le dio María a Guillermo?,qa5,es,leche
1413,Guillermo viajó a la oficina. Federico se dirigió al pasillo. Guillermo se dirigió al dormitorio. Guillermo agarró la leche allí. Guillermo se dirigió al baño. Javier se trasladó a la oficina. Federico pasó al dormitorio. Javier viajó al baño. Guillermo le entregó la leche a María. Federico volvió a la cocina. María le dio la leche a Guillermo. Javier se dirigió a la cocina. Guillermo fue a la oficina. Federico caminó hacia el pasillo.,¿A quién le dio la leche María?,qa5,es,guillermo
1414,Guillermo volvió al pasillo. Javier se dirigió al jardín. María se dirigió a la cocina. Guillermo regresó a la oficina. Guillermo caminó hacia el pasillo. Federico se dirigió al baño. Federico consiguió la manzana allí. Guillermo volvió a la cocina. María agarró la leche allí. María le entregó la leche a Guillermo.,¿Qué le dio María a Guillermo?,qa5,es,leche
1415,María se dirigió al jardín. Federico llevó allí la manzana. Javier fue al dormitorio. Javier viajó a la cocina. Federico descartó la manzana. Federico recogió allí la manzana. Federico viajó al dormitorio. Guillermo se dirigió a la cocina. Javier llevó el fútbol allí. Javier dejó el fútbol. Guillermo recogió el balón allí. Guillermo le pasó el balón a Javier. Federico volvió al pasillo. Javier le pasó el balón a Guillermo. Guillermo le dio el balón a Javier. Javier le dio el balón a Guillermo. Guillermo regresó a la oficina. María volvió a la cocina. María se dirigió al pasillo. Federico le entregó la manzana a María.,¿Qué le regaló Federico a María?,qa5,es,manzana
1416,Federico llevó la leche allí. Javier consiguió el fútbol allí. Federico dejó la leche. Guillermo regresó a la oficina. Federico se dirigió al pasillo. Guillermo viajó a la cocina. Federico fue al dormitorio. Javier le entregó el balón a María. María le pasó el balón a Javier. Javier le entregó el balón a María.,¿Quién recibió el balón?,qa5,es,María
1417,Guillermo se dirigió al jardín. Javier llevó el fútbol allí. María se dirigió al dormitorio. Federico se dirigió al jardín. Federico caminó hacia el pasillo. Federico se dirigió al jardín. Federico agarró allí la manzana. Federico le dio la manzana a Guillermo. Guillermo le pasó la manzana a Federico. Federico le dio la manzana a Guillermo. María se mudó a la oficina. Guillermo descartó la manzana.,¿Qué le dio Federico a Guillermo?,qa5,es,manzana
1418,Guillermo agarró el balón allí. Guillermo consiguió la leche allí. Guillermo descartó la leche. Federico regresó a la oficina. Guillermo llevó la leche allí. A Guillermo se le cayó la leche ahí. Javier volvió al pasillo. Javier volvió al baño. María salió al pasillo. Guillermo dejó el balón. Guillermo se dirigió al dormitorio. Javier se desplazó a la oficina. María se dirigió al jardín. María volvió a la cocina. Guillermo salió al pasillo. Javier se dirigió a la cocina. María consiguió la manzana allí. María le pasó la manzana a Javier. Javier le pasó la manzana a María. María le pasó la manzana a Javier.,¿Quién recibió la manzana?,qa5,es,javier
1419,Federico se dirigió a la cocina. Javier fue al jardín. María se desplazó a la oficina. Guillermo se dirigió a la oficina. María llevó el balón allí. María le entregó el balón a Guillermo. Guillermo se dirigió al dormitorio. María se dirigió al baño.,¿A quién le regaló María el balón?,qa5,es,guillermo
1420,Javier llevó la leche allí. Javier dejó la leche. Federico llevó la leche allí. Federico le entregó la leche a Javier.,¿Quién le dio la leche a Javier?,qa5,es,federico
1421,Javier llevó la leche allí. Javier dejó la leche. Federico llevó la leche allí. Federico le entregó la leche a Javier. María fue a la oficina. Javier le dio la leche a María. María le dio la leche a Federico. Federico le pasó la leche a María.,¿Quién recibió la leche?,qa5,es,María
1422,Javier llevó la leche allí. Javier dejó la leche. Federico llevó la leche allí. Federico le entregó la leche a Javier. María fue a la oficina. Javier le dio la leche a María. María le dio la leche a Federico. Federico le pasó la leche a María. Guillermo se dirigió a la cocina. María le entregó la leche a Federico.,¿Quién dio la leche?,qa5,es,María
1423,María se dirigió a la cocina. María se dirigió al pasillo. Guillermo viajó al jardín. Federico se dirigió al dormitorio. Federico regresó a la oficina. Guillermo volvió al dormitorio. Javier se dirigió al baño. Guillermo viajó a la oficina. Federico se dirigió al pasillo. Javier llevó el fútbol allí. Javier dejó el fútbol. Javier recogió la leche allí. Guillermo fue a la cocina. María se dirigió al jardín. Javier fue a la oficina. Guillermo volvió al jardín. Federico viajó al dormitorio. Federico volvió al pasillo. Javier dejó la leche. Javier volvió al dormitorio. Javier salió al pasillo. Javier se dirigió al dormitorio. Javier se dirigió a la oficina. Javier recogió la leche allí. Javier se dirigió al jardín. Federico fue al dormitorio. Javier le pasó la leche a María. María le entregó la leche a Guillermo. Guillermo le dio la leche a María. María le pasó la leche a Guillermo. Guillermo le dio la leche a María. Javier viajó al dormitorio. María descartó la leche. Javier se dirigió al pasillo.,¿Qué le dio Guillermo a María?,qa5,es,leche
1424,María fue al dormitorio. María volvió a la oficina. Javier consiguió la leche allí. Guillermo se dirigió a la cocina. María fue al baño. María consiguió el balón allí. Javier descartó allí la leche. Guillermo volvió al jardín. Javier llevó la leche allí. Javier le entregó la leche a Guillermo. María se dirigió al dormitorio. Federico se dirigió al dormitorio.,¿Qué le dio Javier a Guillermo?,qa5,es,leche
1425,Javier agarró el balón allí. Javier le entregó el balón a Federico. Federico le pasó el balón a Javier. Javier le entregó el balón a Federico. Federico le entregó el balón a Javier. Javier le dio el balón a Federico.,¿Qué le dio Javier a Federico?,qa5,es,fútbol americano
1426,Javier volvió al jardín. María se dirigió al jardín. Javier llevó el fútbol allí. Guillermo se dirigió al jardín. María llevó la leche allí. Javier le entregó el balón a María. María le entregó el balón a Guillermo. Guillermo dejó el balón. Federico volvió al baño. María consiguió la manzana allí.,¿Quién dio el fútbol?,qa5,es,María
1427,Javier volvió al jardín. María se dirigió al jardín. Javier llevó el fútbol allí. Guillermo se dirigió al jardín. María llevó la leche allí. Javier le entregó el balón a María. María le entregó el balón a Guillermo. Guillermo dejó el balón. Federico volvió al baño. María consiguió la manzana allí. María le dio la manzana a Guillermo. Guillermo le entregó la manzana a María. María le entregó la manzana a Guillermo. Guillermo llevó el balón allí.,¿Quién le dio la manzana a Guillermo?,qa5,es,María
1428,Javier volvió a la oficina. Javier fue al dormitorio. María se dirigió al jardín. Federico consiguió la manzana allí. Guillermo viajó a la oficina. María se dirigió al pasillo. María fue al dormitorio. Guillermo caminó hacia el pasillo. Federico volvió a la cocina. Federico consiguió la leche allí. Federico se trasladó a la oficina. Federico fue a la cocina. Federico viajó a la oficina. Guillermo volvió a la cocina. María caminó hacia el pasillo. Federico dejó la manzana. Federico agarró allí la manzana. María se dirigió al baño. Federico dejó la manzana. Allí Federico aprendió a jugar al fútbol. Javier se dirigió a la cocina. Federico llevó allí la manzana. María fue al jardín. Javier viajó al baño. María fue al dormitorio. Federico descartó el fútbol. Guillermo volvió al pasillo. A Federico se le cayó la leche. Federico pasó al dormitorio. Guillermo se dirigió al jardín. Federico le dio la manzana a María. María le entregó la manzana a Federico. Javier fue a la cocina. Guillermo viajó al baño.,¿Quién recibió la manzana?,qa5,es,federico
1429,Javier volvió al pasillo. Guillermo recogió la leche allí. Guillermo le dio la leche a María. María le entregó la leche a Guillermo.,¿Quién le dio la leche a Guillermo?,qa5,es,María
1430,María caminó hacia el pasillo. María viajó al baño. Javier se dirigió a la oficina. Guillermo se dirigió al baño. María caminó hacia el pasillo. María volvió al jardín. Guillermo viajó al jardín. Guillermo caminó hacia el pasillo. Guillermo volvió a la cocina. Javier consiguió la leche allí. María se dirigió al dormitorio. Javier viajó hasta el pasillo. Guillermo se dirigió al pasillo. Javier se dirigió al dormitorio. Guillermo se dirigió al baño. A Javier se le cayó la leche. María consiguió la leche allí. María le pasó la leche a Javier.,¿Qué le regaló María a Javier?,qa5,es,leche
1431,María caminó hacia el pasillo. María viajó al baño. Javier se dirigió a la oficina. Guillermo se dirigió al baño. María caminó hacia el pasillo. María volvió al jardín. Guillermo viajó al jardín. Guillermo caminó hacia el pasillo. Guillermo volvió a la cocina. Javier consiguió la leche allí. María se dirigió al dormitorio. Javier viajó hasta el pasillo. Guillermo se dirigió al pasillo. Javier se dirigió al dormitorio. Guillermo se dirigió al baño. A Javier se le cayó la leche. María consiguió la leche allí. María le pasó la leche a Javier. A Javier se le cayó la leche. Javier llevó la leche allí.,¿Quién dio la leche?,qa5,es,María
1432,Federico fue al dormitorio. Federico llevó el fútbol allí. Federico dejó el balón. Javier agarró la leche allí. Guillermo se dirigió al jardín. Federico viajó al jardín. Javier se dirigió al baño. Guillermo fue a la oficina. Guillermo volvió al jardín. Javier descartó la leche. María volvió al dormitorio. María cogió el balón allí. Federico viajó a la cocina. Guillermo fue al baño. Federico fue a la oficina. Guillermo se dirigió al jardín. María se desplazó a la oficina. María le entregó el balón a Federico. María viajó a la cocina. Federico dejó el balón. Federico se dirigió al dormitorio. Guillermo se dirigió a la cocina. Federico se dirigió al pasillo. Javier se dirigió a la oficina. Javier agarró el balón allí. Federico se trasladó a la oficina. Guillermo volvió al dormitorio. A Javier se le cayó el balón. María caminó hacia el pasillo. Federico volvió a la cocina. Javier consiguió el fútbol allí. Guillermo se dirigió al baño. Guillermo viajó a la cocina. María fue al baño. Javier descartó el fútbol. Guillermo viajó al baño. María llevó allí la manzana. María se dirigió al dormitorio. Guillermo agarró la leche allí. Guillermo descartó la leche. Guillermo fue a la cocina. María fue al baño. María llevó la leche allí. Guillermo viajó al jardín. Federico volvió al baño. Allí Javier cogió el balón. María le dio la manzana a Federico. Federico le entregó la manzana a María. María descartó la leche. Guillermo se trasladó a la oficina.,¿Quién le dio la manzana a María?,qa5,es,federico
1433,María se dirigió a la cocina. María fue al dormitorio. María se dirigió al baño. María agarró el balón allí. María se dirigió al jardín. María dejó caer el balón. Federico volvió a la cocina. Javier volvió a la oficina. Javier fue al baño. Guillermo llevó la manzana allí. María recogió la leche allí. María cogió el balón allí. Guillermo volvió a la cocina. Guillermo volvió al pasillo. Federico se dirigió a la oficina. Guillermo descartó la manzana. María se dirigió a la cocina. Federico se dirigió al jardín. María salió al pasillo. María le dio el balón a Guillermo. Guillermo le pasó el balón a María. Guillermo llevó la manzana allí. Guillermo le dio la manzana a María. Javier viajó a la cocina.,¿Qué le dio Guillermo a María?,qa5,es,fútbol americano
1434,Guillermo fue a la oficina. María se mudó a la oficina. Federico llevó el fútbol allí. Federico se trasladó a la oficina. Federico dejó el balón. Federico fue al jardín. Javier se dirigió a la cocina. María llevó el balón allí. Javier se dirigió al baño. María pasó al dormitorio. María llevó la leche allí. Guillermo se dirigió al baño. Federico se dirigió a la cocina. Federico salió al pasillo. Javier volvió al jardín. Guillermo volvió al jardín. María recogió allí la manzana. María se dirigió al pasillo. María le pasó la manzana a Federico. María volvió al baño. Guillermo se dirigió al baño. María dejó el balón. María salió al pasillo. Javier volvió al dormitorio. María descartó la leche. Federico le pasó la manzana a María.,¿Qué le regaló Federico a María?,qa5,es,manzana
1435,Guillermo volvió a la cocina. María consiguió el balón allí. Federico fue al jardín. Federico consiguió la leche allí. María dejó el fútbol. Federico consiguió la manzana allí. Federico se dirigió al pasillo. Guillermo salió al pasillo. María se dirigió al jardín. Federico le dio la manzana a Guillermo. Guillermo le dio la manzana a Federico. Federico dejó la leche allí. Federico consiguió la leche allí. Federico le dio la manzana a Guillermo. Federico volvió al dormitorio. María se mudó a la oficina. Guillermo viajó al baño. María fue a la cocina.,¿Qué le dio Federico a Guillermo?,qa5,es,manzana
1436,Guillermo fue a la cocina. Federico pasó al dormitorio. Javier fue a la cocina. Javier se dirigió al dormitorio. María fue al baño. Javier fue al jardín. Federico se dirigió al baño. María viajó al jardín. María agarró la leche allí. María le pasó la leche a Javier. Javier se dirigió a la cocina. Guillermo viajó al jardín. Javier volvió al baño. Javier le entregó la leche a Federico.,¿Quién dio la leche?,qa5,es,javier
1437,María se dirigió al baño. Javier se dirigió a la cocina. Javier recogió la leche allí. Allí Javier cogió el balón. Javier dejó el balón allí. Javier se dirigió a la oficina. Javier recogió allí la manzana. María se mudó a la oficina. Guillermo se dirigió al pasillo. Javier le dio la manzana a María. Guillermo fue a la oficina. María le dio la manzana a Guillermo.,¿A quién le dio María la manzana?,qa5,es,guillermo
1438,Guillermo se dirigió al dormitorio. María llevó el balón allí. María dejó caer el balón. Guillermo fue al baño. Guillermo se dirigió al dormitorio. María consiguió el balón allí. María le entregó el balón a Federico. Federico descartó el fútbol. Federico pasó al dormitorio. María se desplazó a la oficina. Javier volvió a la oficina. Federico viajó a la oficina. Guillermo volvió al jardín. Federico recogió allí la manzana. Federico viajó al baño. Allí Federico aprendió a jugar al fútbol. Federico viajó a la cocina. Federico agarró la leche allí. Federico dejó caer la manzana. Federico llevó allí la manzana. Federico se dirigió al pasillo. Federico volvió al jardín. Guillermo viajó a la oficina. Javier viajó al jardín. Guillermo fue al dormitorio. María fue a la cocina. Federico dejó la manzana. Javier fue a la cocina. Federico volvió a la cocina. Federico le entregó el balón a María.,¿Quién le dio el balón a María?,qa5,es,federico
1439,María consiguió la leche allí. María le dio la leche a Guillermo. Javier salió al pasillo. Guillermo le dio la leche a María. Federico se dirigió al pasillo. María le entregó la leche a Federico.,¿Qué le dio María a Federico?,qa5,es,leche
1440,María consiguió la leche allí. María le dio la leche a Guillermo. Javier salió al pasillo. Guillermo le dio la leche a María. Federico se dirigió al pasillo. María le entregó la leche a Federico. Federico le pasó la leche a María. María se dirigió al baño. María descartó allí la leche. María se dirigió al jardín.,¿Qué le regaló Federico a María?,qa5,es,leche
1441,María se dirigió a la cocina. Guillermo agarró el balón allí. Javier se dirigió al jardín. Guillermo le entregó el balón a María. María se dirigió al baño. Javier volvió a la oficina. María le entregó el balón a Federico. Federico le entregó el balón a María. María le pasó el balón a Federico. María volvió al pasillo. Federico descartó el fútbol. María consiguió la leche allí.,¿Quién dio el fútbol?,qa5,es,María
1442,Guillermo fue a la cocina. Javier recogió allí la manzana. Javier le dio la manzana a Federico. Federico le pasó la manzana a Javier. Javier agarró la leche allí. Javier descartó la leche. Federico recogió la leche allí. Javier le dio la manzana a Federico.,¿Quién recibió la manzana?,qa5,es,federico
1443,María agarró allí la manzana. Javier volvió al dormitorio. Guillermo fue a la oficina. María se mudó a la oficina. María le dio la manzana a Guillermo. María caminó hacia el pasillo.,¿Quién dio la manzana?,qa5,es,María
1444,María agarró allí la manzana. Javier volvió al dormitorio. Guillermo fue a la oficina. María se mudó a la oficina. María le dio la manzana a Guillermo. María caminó hacia el pasillo. Federico se dirigió a la cocina. Javier caminó hacia el pasillo. Guillermo fue al jardín. Guillermo viajó a la cocina. Guillermo le pasó la manzana a Federico. Federico le dio la manzana a Guillermo.,¿Quién le dio la manzana a Guillermo?,qa5,es,federico
